dose,replicate,scoring,recall_at_10,mrr,ndcg_at_10
0.25,188,semantic,0.05654959562313964,0.888235294117647,0.8261235391865126
0.25,189,strict,0.052182381133677826,0.3699296174317811,0.22778050430154234
0.25,189,semantic,0.05636915629174421,0.854313725490196,0.8105845545398692
0.25,190,strict,0.05404160415344387,0.33024560585638574,0.23331742268610786
0.25,190,semantic,0.05466924050128067,0.7347058823529412,0.7790088036047605
0.25,191,strict,0.05762267496909339,0.4161204934361266,0.2572804027621223
0.25,191,semantic,0.060328553111552934,0.892156862745098,0.8634833353421322
0.25,192,strict,0.05443613188108955,0.413975120562501,0.25102383179457166
0.25,192,semantic,0.0573980775233642,0.9098039215686274,0.8578293298730898
0.25,193,strict,0.05858701916179557,0.40972896400085956,0.2386558829145552
0.25,193,semantic,0.05513615050361661,0.8647058823529412,0.8027312893412281
0.25,194,strict,0.05306883950587212,0.4116715200237467,0.24364305043223797
0.25,194,semantic,0.05505151246298255,0.8729411764705882,0.8172746105017374
0.25,195,strict,0.05264003441711372,0.4069414395277204,0.24395872864207868
0.25,195,semantic,0.05546707229619935,0.8445098039215686,0.8288448323907768
0.25,196,strict,0.05592150455676337,0.3930775060925049,0.24647291353497527
0.25,196,semantic,0.057419367929175236,0.8488235294117648,0.8381877022358486
0.25,197,strict,0.05643822901016379,0.40078670802041205,0.23691813564644942
0.25,197,semantic,0.056069978322954295,0.8454901960784313,0.8229837590199903
0.25,198,strict,0.05926798634954642,0.3692552658107561,0.2364418930511755
0.25,198,semantic,0.05578061427199303,0.8480392156862745,0.7946222068204679
0.25,199,strict,0.059710540325808234,0.40377513023291717,0.2405706949404365
0.25,199,semantic,0.054457179775856956,0.8468627450980393,0.7979975453866333
0.5,0,strict,0.05511649340923349,0.38768902568240765,0.23694173677017055
0.5,0,semantic,0.054375843431532886,0.7631372549019607,0.7770949629499547
0.5,1,strict,0.059875041026785154,0.3715057561303236,0.24224305336850002
0.5,1,semantic,0.056174082696152,0.8219607843137254,0.8037826684248165
0.5,2,strict,0.06560167324795213,0.38928935905409345,0.2523380010236691
0.5,2,semantic,0.056025931610268365,0.8092156862745098,0.7953863279329445
0.5,3,strict,0.05627444896373362,0.3671656928548488,0.23507877685279668
0.5,3,semantic,0.05424081772812017,0.7478431372549019,0.7481434291541348
0.5,4,strict,0.06281963474262793,0.3902679737563325,0.24870294856604963
0.5,4,semantic,0.05616400047479676,0.8405882352941176,0.8142810939146086
0.5,5,strict,0.06056881320277717,0.42205730486690235,0.25540270176108537
0.5,5,semantic,0.056317504606768765,0.8419607843137255,0.8192934189273527
0.5,6,strict,0.06318595953189127,0.39907257804539964,0.24898688214865752
0.5,6,semantic,0.05619588235768579,0.8405882352941176,0.7981097939251737
0.5,7,strict,0.061991956142950236,0.4122750388994313,0.2566371180480222
0.5,7,semantic,0.05764991685149049,0.8264705882352941,0.830121282395296
0.5,8,strict,0.06195742146481996,0.4117987527893979,0.25823231270508934
0.5,8,semantic,0.057184235705355135,0.8435294117647059,0.8325580056620661
0.5,9,strict,0.05623779134681342,0.3788346306789778,0.2353936589485176
0.5,9,semantic,0.05546292856964701,0.7680392156862745,0.7696115403648732
0.5,10,strict,0.05599647906090613,0.3794500037000037,0.23729174352819343
0.5,10,semantic,0.0563233069961419,0.7588235294117647,0.7755291119331803
0.5,11,strict,0.058106044208547855,0.3705078732348208,0.24057758353072212
0.5,11,semantic,0.05490738267388671,0.7821568627450981,0.7691078255990719
0.5,12,strict,0.06338261324147244,0.3607210476496347,0.2393971887404411
0.5,12,semantic,0.05579385231589622,0.7607843137254903,0.7752127547440952
0.5,13,strict,0.06545811527742305,0.41416490953364465,0.24914769563976336
0.5,13,semantic,0.05653152551086959,0.8426610644257703,0.8030702858265423
0.5,14,strict,0.05493801469969121,0.4049226680464003,0.23748399909244655
0.5,14,semantic,0.05693285744251236,0.8445098039215686,0.8188283286525022
0.5,15,strict,0.06047318574839138,0.37965848265065166,0.24692786600735664
0.5,15,semantic,0.05620070465772038,0.8347058823529412,0.7959932783730208
0.5,16,strict,0.06275042282786047,0.372817173390293,0.25325320672266766
0.5,16,semantic,0.05698488227778084,0.8372549019607843,0.8202148980519881
0.5,17,strict,0.06620402084608257,0.3760936306740805,0.25275155178537567
0.5,17,semantic,0.05679865227901099,0.8154901960784313,0.8136451511104199
0.5,18,strict,0.058595221789921714,0.3873144339507578,0.24877647141106143
0.5,18,semantic,0.05749970269382974,0.8435294117647059,0.8417442456806744
0.5,19,strict,0.059685188962413205,0.3863923425899347,0.24916225532050817
0.5,19,semantic,0.05626076036456569,0.7847058823529413,0.7978505471464281
0.5,20,strict,0.05528174893394545,0.3866174029072999,0.246411329280561
0.5,20,semantic,0.056846282667198655,0.8435294117647059,0.824114303341631
0.5,21,strict,0.058186603123504696,0.36795886190434696,0.23234003198956404
0.5,21,semantic,0.05587517693822156,0.8327450980392157,0.8006356570712251
0.5,22,strict,0.053151133520511484,0.405166224942854,0.23643278160254194
0.5,22,semantic,0.05552932718025153,0.8611764705882353,0.8068575964006232
0.5,23,strict,0.055528194002354196,0.39596958138980853,0.24869580028567617
0.5,23,semantic,0.05640697471576967,0.8170588235294118,0.8077283397082808
0.5,24,strict,0.05959971348933814,0.3721792850790883,0.2374005563602213
0.5,24,semantic,0.056389174860692656,0.8229411764705883,0.8006100614701348
0.5,25,strict,0.06392883279559072,0.36239999109342363,0.24249257529781515
0.5,25,semantic,0.056300809224461304,0.8474509803921568,0.8061537193423691
0.5,26,strict,0.06079781947462605,0.3601703071604432,0.2359317228988442
0.5,26,semantic,0.05675584419085792,0.733921568627451,0.7922822461574165
0.5,27,strict,0.058985901788658056,0.40520035648400243,0.24980170631096885
0.5,27,semantic,0.056279258329789514,0.8337254901960783,0.8194091610959037
0.5,28,strict,0.05880416922697547,0.3627092708362843,0.2364550128134587
0.5,28,semantic,0.056383914939372004,0.7454901960784314,0.783622700553949
0.5,29,strict,0.05925079145962752,0.3816632613739331,0.24269856609367557
0.5,29,semantic,0.05620981851173578,0.7833333333333333,0.7832192023988924
0.5,30,strict,0.06331901943469476,0.3785622275019125,0.24077416690055997
0.5,30,semantic,0.05551735120487867,0.8380392156862745,0.779360005375574
0.5,31,strict,0.06356231056545728,0.3711693892983783,0.23995977570458787
0.5,31,semantic,0.05604085762198918,0.7325490196078431,0.7785344257863958
0.5,32,strict,0.057399774333884324,0.39118439696393353,0.23740654624621088
0.5,32,semantic,0.055269906323833176,0.7768627450980392,0.7750421858476951
0.5,33,strict,0.05879763570853458,0.37650482642532873,0.247877856614481
0.5,33,semantic,0.05679534081436874,0.8405882352941176,0.8076774923694439
0.5,34,strict,0.052016203536133745,0.3715982153137749,0.23731790955143742
0.5,34,semantic,0.0551974350666625,0.8533333333333333,0.7918198620978146
0.5,35,strict,0.06099330332647767,0.3925792212894832,0.24656326998990222
0.5,35,semantic,0.05597193682799049,0.8552941176470589,0.8046170113518937
0.5,36,strict,0.05701713428215376,0.39780656094376193,0.24267154845923208
0.5,36,semantic,0.05568133219882991,0.8392156862745097,0.7912677556482839
0.5,37,strict,0.061187492786739635,0.39708090551128705,0.25170941032504307
0.5,37,semantic,0.057722388108661184,0.8156862745098039,0.8280479872163203
0.5,38,strict,0.05494048085522276,0.3741859296509822,0.24407291645763435
0.5,38,semantic,0.05798761135445268,0.8072549019607842,0.8137596046059254
0.5,39,strict,0.060348260881244425,0.35214056460758586,0.2309698362090389
0.5,39,semantic,0.055245347434041914,0.7282352941176471,0.7635808880279165
0.5,40,strict,0.05909247319814999,0.3835338387235105,0.24187252156601477
0.5,40,semantic,0.055797163780538464,0.8076470588235295,0.7896762984112319
0.5,41,strict,0.05595420881323391,0.4001842379463863,0.24435850428423514
0.5,41,semantic,0.05640465310879826,0.8213725490196078,0.8076756633250224
0.5,42,strict,0.05885137126952794,0.40993089999032245,0.25128051636390153
0.5,42,semantic,0.056583538624139326,0.8523529411764706,0.825970581293763
0.5,43,strict,0.0645953601578428,0.3809984652004202,0.24882132808020985
0.5,43,semantic,0.05529932072598878,0.8288235294117647,0.7855181252589452
0.5,44,strict,0.05639018052388375,0.38997317285329625,0.23982469736407536
0.5,44,semantic,0.056347086373017385,0.8563865546218488,0.8062548245985797
0.5,45,strict,0.05575239437341124,0.36555716796401155,0.23123740417278582
0.5,45,semantic,0.05580350668429767,0.7964705882352942,0.7863262325169313
0.5,46,strict,0.05899076491176161,0.4019516064063137,0.2477143292383748
0.5,46,semantic,0.05631571374585112,0.8616666666666666,0.8041089631873538
0.5,47,strict,0.06162604357464759,0.4323733130062766,0.2571098613531825
0.5,47,semantic,0.05712695094876602,0.842549019607843,0.8244138844959576
0.5,48,strict,0.06004596791027806,0.39427131600685117,0.2453915029147416
0.5,48,semantic,0.05658713206797334,0.8115686274509804,0.8168030856142173
0.5,49,strict,0.056084076863485675,0.35046309296185496,0.23559284415695936
0.5,49,semantic,0.055407006821021766,0.7462745098039215,0.7742845732330842
0.5,50,strict,0.05894085008584705,0.36398320757226543,0.24250616834056252
0.5,50,semantic,0.057239741323025346,0.8027450980392157,0.8075407924873935
0.5,51,strict,0.05992125852843569,0.3799711142220228,0.24084666911695424
0.5,51,semantic,0.05684724126620621,0.8475490196078432,0.8065605929832967
0.5,52,strict,0.06130535299161642,0.3930596717942201,0.24568818362270795
0.5,52,semantic,0.055971676339129736,0.8366666666666666,0.8157009054395099
0.5,53,strict,0.061627633017571945,0.39301452673112725,0.2524232645782814
0.5,53,semantic,0.056866301236147096,0.813529411764706,0.8190006507614203
0.5,54,strict,0.056558354334261006,0.3736525932832271,0.23871858039604194
0.5,54,semantic,0.055441929911360016,0.7876470588235295,0.7846414879551702
0.5,55,strict,0.060321735582704726,0.38564829478571444,0.24502934919865607
0.5,55,semantic,0.05621288120951602,0.8074509803921569,0.8000712304621277
0.5,56,strict,0.05821495349615903,0.38933548029216586,0.24790883931334268
0.5,56,semantic,0.05754498998471498,0.8631372549019607,0.8414547797579744
0.5,57,strict,0.05911929914851711,0.40004210890105196,0.243856726547376
0.5,57,semantic,0.05522200567845249,0.8460784313725491,0.791317112954154
0.5,58,strict,0.06170184728290277,0.37738573450164214,0.24946050427842742
0.5,58,semantic,0.056847781780592264,0.8117647058823529,0.8094249623011801
0.5,59,strict,0.05983141719771121,0.3896067192286842,0.2433827096749855
0.5,59,semantic,0.05638490479704285,0.8386274509803922,0.806537079021848
0.5,60,strict,0.05726029993939182,0.37328167494120723,0.23169520409211378
0.5,60,semantic,0.05589464327078521,0.8445098039215686,0.7982749439025008
0.5,61,strict,0.06337857186370321,0.40879485155696516,0.2523756112377664
0.5,61,semantic,0.056907296973051524,0.8607843137254902,0.8195889352315417
0.5,62,strict,0.060105231708826486,0.3934843156276658,0.2432921503847081
0.5,62,semantic,0.056351751077291214,0.8105882352941177,0.8118954178214929
0.5,63,strict,0.05734513950523852,0.3711917781625992,0.23460259536869718
0.5,63,semantic,0.055280270524380164,0.7523529411764707,0.7690571726606961
0.5,64,strict,0.05884503679595193,0.3819839571837181,0.23953007572633206
0.5,64,semantic,0.055738346698226006,0.7705882352941177,0.7826003873701207
0.5,65,strict,0.057518466019417375,0.39955058090664053,0.2468489150476013
0.5,65,semantic,0.05608017515940825,0.8484313725490196,0.8111392129354468
0.5,66,strict,0.06170012096725876,0.3985609047002931,0.23701516685213206
0.5,66,semantic,0.055054543902099504,0.7762745098039215,0.7703422385370715
0.5,67,strict,0.060328691930998754,0.3859157971051524,0.24849290549786315
0.5,67,semantic,0.057218211918684564,0.8445098039215686,0.8363721540796009
0.5,68,strict,0.0619289128825172,0.3774896252397344,0.24440709105744246
0.5,68,semantic,0.05607535285937367,0.8106862745098039,0.8116587116040354
0.5,69,strict,0.05989931513056027,0.401130606293145,0.24707698398172265
0.5,69,semantic,0.05692526419222158,0.8589355742296919,0.829006023132167
0.5,70,strict,0.06025242822457379,0.37894009174976134,0.24401714700500304
0.5,70,semantic,0.05660176633217013,0.7686274509803921,0.7960426837556056
0.5,71,strict,0.057020628747495826,0.40400334243287245,0.24948166891775772
0.5,71,semantic,0.055978999332227504,0.8478431372549019,0.8101136167909967
0.5,72,strict,0.059984357029476576,0.38442516026143236,0.250072494164061
0.5,72,semantic,0.057329909542173055,0.8421568627450979,0.8241897568456023
0.5,73,strict,0.056380504708678794,0.39595479382918164,0.23645247535395356
0.5,73,semantic,0.05501781822884488,0.781764705882353,0.7785514716013976
0.5,74,strict,0.06421118671334129,0.3844650972103219,0.25181436033673055
0.5,74,semantic,0.05717513357333847,0.8249019607843137,0.8127467371245546
0.5,75,strict,0.06610125595688958,0.3823504894638395,0.25232775545126246
0.5,75,semantic,0.05712625283861921,0.8376470588235294,0.8254480208100587
0.5,76,strict,0.06066372494396404,0.38293365631245796,0.24255803313604787
0.5,76,semantic,0.055192624488626635,0.8145098039215687,0.7828350284699359
0.5,77,strict,0.05997653053398556,0.38278066420012336,0.24660733545697117
0.5,77,semantic,0.05721284910426393,0.8328571428571429,0.8220765707907689
0.5,78,strict,0.06228235398876115,0.3853061498635255,0.24210316966827822
0.5,78,semantic,0.056479445972940356,0.7550980392156863,0.7944228820056926
0.5,79,strict,0.0557975872260362,0.3636069595693298,0.23626678088206485
0.5,79,semantic,0.05572674387314617,0.7207843137254902,0.774440705053356
0.5,80,strict,0.05840891117004854,0.37945074160537123,0.24392364525182406
0.5,80,semantic,0.05582781680722692,0.8278431372549019,0.8075881610216129
0.5,81,strict,0.06026415926663718,0.3924750328054826,0.24916858947264217
0.5,81,semantic,0.05622251408758645,0.8450980392156863,0.8128258788691287
0.5,82,strict,0.05728644256500267,0.3964463420086257,0.24409946302572896
0.5,82,semantic,0.05557723954763095,0.8386274509803922,0.7969789425692037
0.5,83,strict,0.06476290938825782,0.3687964481300536,0.2371431642896853
0.5,83,semantic,0.0565762273530403,0.7854901960784314,0.8106550933182087
0.5,84,strict,0.05665540480948065,0.3683082852421516,0.23820605875099388
0.5,84,semantic,0.05548832167501482,0.755686274509804,0.7702759646970497
0.5,85,strict,0.056079968578367625,0.3855252879622878,0.2443141199580108
0.5,85,semantic,0.05668971583744643,0.8109803921568628,0.8089168425488452
0.5,86,strict,0.058802233310573854,0.37282749532048676,0.23707514670901564
0.5,86,semantic,0.05555114833211634,0.7468627450980392,0.7703005543305741
0.5,87,strict,0.059128294890596615,0.4145402111170067,0.25141203947565
0.5,87,semantic,0.05652804472846785,0.8509803921568627,0.8174879128022691
0.5,88,strict,0.0584501353035336,0.37400435692642414,0.2506212340339668
0.5,88,semantic,0.057795849223502706,0.8386274509803922,0.8377672778846345
0.5,89,strict,0.05826829963395778,0.3988913235955897,0.2466916287995171
0.5,89,semantic,0.057247604830509155,0.8018767507002801,0.8200922733388415
0.5,90,strict,0.05909976258170364,0.38549556799620455,0.23963109598212096
0.5,90,semantic,0.05593923245152365,0.7862745098039216,0.7848295791956634
0.5,91,strict,0.05897570532672837,0.3952780315660381,0.24268344066936892
0.5,91,semantic,0.05565345012239767,0.8382352941176471,0.7989128209820348
0.5,92,strict,0.05421670960043213,0.3923364880074716,0.2434285465965755
0.5,92,semantic,0.05674465749673312,0.8582352941176471,0.8236647614596062
0.5,93,strict,0.06294567442654068,0.3779136050947176,0.2482535687669199
0.5,93,semantic,0.05665146956046718,0.8372549019607843,0.8081414597681551
0.5,94,strict,0.0567814773864552,0.39448342344137005,0.24692256296834492
0.5,94,semantic,0.0564479704526741,0.7836274509803922,0.7925627956694618
0.5,95,strict,0.06203611260837759,0.38671713989301637,0.24894545842412166
0.5,95,semantic,0.056451834153701134,0.854313725490196,0.8233529397638357
0.5,96,strict,0.059350933208347265,0.36283090069376717,0.2510089064440751
0.5,96,semantic,0.05712018019205304,0.8137254901960785,0.8250819135978272
0.5,97,strict,0.062090944019538026,0.418657438003716,0.2538996242160548
0.5,97,semantic,0.05693797149007099,0.8345098039215687,0.8227072309643798
0.5,98,strict,0.05813435379230054,0.38301045284718416,0.2431270793371921
0.5,98,semantic,0.05599679918730452,0.8288235294117647,0.7990503157665111
0.5,99,strict,0.061626306510472205,0.3514482892694298,0.23716982551863483
0.5,99,semantic,0.05560914292085099,0.7198039215686274,0.7589137276748322
0.5,100,strict,0.054844706658622754,0.41075444331627464,0.24457194693571743
0.5,100,semantic,0.056325097857059546,0.8470588235294118,0.8141878633950557
0.5,101,strict,0.051262415478358844,0.3756389501886743,0.23094816685879008
0.5,101,semantic,0.05549081064607926,0.7709803921568628,0.7748542366496207
0.5,102,strict,0.06088188056882534,0.405182053823372,0.24862411759379371
0.5,102,semantic,0.05586177153022534,0.854313725490196,0.8079585008411178
0.5,103,strict,0.057442265842000254,0.3840672044849524,0.24249373969661034
0.5,103,semantic,0.05783159480741878,0.8115686274509804,0.8390115751609055
0.5,104,strict,0.05494908931604364,0.358780528912685,0.23486666990884966
0.5,104,semantic,0.05533176461359487,0.8052941176470588,0.782108763712429
0.5,105,strict,0.06642191238773662,0.3790581569309408,0.24230693820166288
0.5,105,semantic,0.05613305570058427,0.8352941176470589,0.7892745329922084
0.5,106,strict,0.05757501187532517,0.3741626775295984,0.24608925321025799
0.5,106,semantic,0.05726941426037523,0.8066666666666666,0.8312640404291418
0.5,107,strict,0.058864709261605405,0.3879607963671257,0.24606649679644305
0.5,107,semantic,0.0567570945373895,0.8435294117647059,0.8077884235287652
0.5,108,strict,0.05903138262961564,0.3797078429725033,0.23213118665602508
0.5,108,semantic,0.05551082921502771,0.762156862745098,0.777529849484082
0.5,109,strict,0.06178351888502931,0.40756639588172605,0.2429199819681321
0.5,109,semantic,0.056647075113386375,0.8660784313725489,0.8159643542624894
0.5,110,strict,0.056096752697547006,0.38278843868941426,0.24889419718195127
0.5,110,semantic,0.05713081464979305,0.8460784313725491,0.8344495781591351
0.5,111,strict,0.05560626149652604,0.3736118707650197,0.2446091726506966
0.5,111,semantic,0.05656863410274952,0.7293137254901961,0.7971087586797403
0.5,112,strict,0.05846750348814583,0.3465566464090373,0.2332429530647058
0.5,112,semantic,0.056004392437595314,0.7131372549019608,0.7671251186518957
0.5,113,strict,0.05909055304599795,0.3871297738453972,0.2442907174564634
0.5,113,semantic,0.05706950859641615,0.812156862745098,0.8233493668664
0.5,114,strict,0.05844049166254574,0.39310241628109743,0.24634016965867503
0.5,114,semantic,0.05690177656287014,0.8190196078431372,0.8244715861058954
0.5,115,strict,0.06168283424195204,0.37486983744656094,0.23784801047350693
0.5,115,semantic,0.05556882380376236,0.8314845938375349,0.7806378903678808
0.5,116,strict,0.06123733112090642,0.4230669578155346,0.262065033925741
0.5,116,semantic,0.05756321769274578,0.8494117647058824,0.828747631272788
0.5,117,strict,0.059774234128592264,0.38250000149787455,0.252104792077027
0.5,117,semantic,0.05707227954667236,0.8205882352941176,0.8244193492438376
0.5,118,strict,0.05491078723164432,0.40970345467894487,0.24613796244067412
0.5,118,semantic,0.05702284657556832,0.8592156862745097,0.8352679575869654
0.5,119,strict,0.0653394962428565,0.393899945457802,0.2513449402413367
0.5,119,semantic,0.05700532869968305,0.8464705882352942,0.8230881543315388
0.5,120,strict,0.061451900048169666,0.34608959865009115,0.2349808479021095
0.5,120,semantic,0.054413121341172294,0.7952941176470587,0.7753125380977844
0.5,121,strict,0.05803361581797547,0.3786903663977457,0.2433474949413098
0.5,121,semantic,0.05654655441569041,0.8209803921568627,0.7936715473433452
0.5,122,strict,0.06307165036258956,0.39847520338077724,0.24873275319672522
0.5,122,semantic,0.05618953945392659,0.854313725490196,0.8105183711270725
0.5,123,strict,0.05946743844573923,0.3783753587776131,0.2412849708234492
0.5,123,semantic,0.05731498353045223,0.8376470588235294,0.8156842593131026
0.5,124,strict,0.060427289086539264,0.40368819032131725,0.24275416355628746
0.5,124,semantic,0.056954396615185414,0.8435294117647059,0.8224059101731772
0.5,125,strict,0.06082015046733406,0.4008889377509808,0.24987719051010623
0.5,125,semantic,0.057367445987006764,0.824313725490196,0.8331850744149186
0.5,126,strict,0.05743686388653656,0.3963469177063631,0.2501157961250839
0.5,126,semantic,0.056163978984465755,0.8637254901960785,0.8071572624689725
0.5,127,strict,0.061018414558876403,0.39807980028981965,0.24742755663274527
0.5,127,semantic,0.05633296136454336,0.8529411764705882,0.8105725343439226
0.5,128,strict,0.05989846057933884,0.39513465973497336,0.25260697244093283
0.5,128,semantic,0.057419076181651194,0.8470588235294118,0.8289554569966973
0.5,129,strict,0.06082907108947681,0.36898785502045267,0.23988688469925157
0.5,129,semantic,0.055587874005370956,0.7417647058823529,0.7647796670792874
0.5,130,strict,0.057622143427005425,0.4080755961229794,0.24767148266784395
0.5,130,semantic,0.05661392139363476,0.8641176470588235,0.8228850845192329
0.5,131,strict,0.055362390253390945,0.3727790933780309,0.23244515782747704
0.5,131,semantic,0.055094863019188145,0.8180392156862745,0.7827791053094602
0.5,132,strict,0.06414901194397418,0.4124579395704379,0.25589753222124867
0.5,132,semantic,0.056850822988041484,0.8487394957983193,0.8331620445210614
0.5,133,strict,0.06353231705339946,0.3942147301117635,0.25293597651149224
0.5,133,semantic,0.05810412932430929,0.8519607843137256,0.8423434442245911
0.5,134,strict,0.06064302007080545,0.38944132226619294,0.24840269712260993
0.5,134,semantic,0.05610464287809826,0.8539215686274509,0.8019205699176358
0.5,135,strict,0.060042182660330644,0.3988321414955202,0.2532475399885097
0.5,135,semantic,0.05713536669263461,0.8265826330532213,0.8150205186962693
0.5,136,strict,0.05757464903335313,0.3667808819859343,0.23845710339032702
0.5,136,semantic,0.05654834527660805,0.7357983193277311,0.7870129722657476
0.5,137,strict,0.058896848865651844,0.374662844253065,0.2489708206238638
0.5,137,semantic,0.05704412721304707,0.8115686274509804,0.8077802187416301
0.5,138,strict,0.05716000916802884,0.3769738470321007,0.23625337364202117
0.5,138,semantic,0.055305830993841,0.854313725490196,0.7842497975943208
0.5,139,strict,0.06072985669596959,0.36561305876305666,0.24915580073989532
0.5,139,semantic,0.055947918452585274,0.8150980392156862,0.8022751724744871
0.5,140,strict,0.05883386816800932,0.3510473008975935,0.23566699004737787
0.5,140,semantic,0.0572042659963023,0.7552941176470589,0.8011092149809912
0.5,141,strict,0.06118909742915172,0.3682487226482321,0.2404845984823557
0.5,141,semantic,0.05732133620254371,0.8464705882352942,0.8355129042911803
0.5,142,strict,0.0633846077440957,0.38525952846229133,0.2505317211406419
0.5,142,semantic,0.056803474579045575,0.8494117647058824,0.8185128730566491
0.5,143,strict,0.05045189380290882,0.3585314303128477,0.23099510278825627
0.5,143,semantic,0.05602940067067136,0.8356862745098039,0.7890644553667949
0.5,144,strict,0.06093458420753443,0.3989033355781563,0.24978013740701002
0.5,144,semantic,0.056051470589398196,0.8513725490196078,0.8082669699962189
0.5,145,strict,0.062133370289975356,0.3621150818241748,0.24451231352168087
0.5,145,semantic,0.05643556662434746,0.8411764705882353,0.8000721013387347
0.5,146,strict,0.05771742180801138,0.340745424414149,0.2231905626734625
0.5,146,semantic,0.0543022911455901,0.7396078431372549,0.7448914309946276
0.5,147,strict,0.05670344768822032,0.36830600219426596,0.24129803643563993
0.5,147,semantic,0.055879999238256144,0.8258823529411765,0.7989232013526323
0.5,148,strict,0.052624203458973354,0.36021931831253434,0.23672752364144062
0.5,148,semantic,0.056321796160749574,0.8023529411764706,0.7957851186830331
0.5,149,strict,0.05946944628669783,0.4143918136705011,0.2506303966643859
0.5,149,semantic,0.057051978998532156,0.8488235294117648,0.833181609928198
0.5,150,strict,0.06238468330812819,0.42015451109910296,0.2518775512880785
0.5,150,semantic,0.05651588966700323,0.8507843137254901,0.8153264282405375
0.5,151,strict,0.06186840138776237,0.3806937471462784,0.24578931703793538
0.5,151,semantic,0.05709962110871855,0.8405882352941176,0.8116536986558448
0.5,152,strict,0.06244043266982384,0.3975143120713738,0.2520068243243572
0.5,152,semantic,0.05743482468694983,0.8313725490196079,0.8332793209502088
0.5,153,strict,0.06436388331402894,0.40595889471685564,0.25076553258617573
0.5,153,semantic,0.05721917051769212,0.8566666666666666,0.8214427110604567
0.5,154,strict,0.06064099467803503,0.40007104329425175,0.2501646224371519
0.5,154,semantic,0.05623895093469962,0.8441176470588235,0.8122545747219616
0.5,155,strict,0.06277159677299601,0.3907292843076706,0.2501305802636631
0.5,155,semantic,0.05684931410631561,0.8219607843137254,0.8085557218420435
0.5,156,strict,0.05968291851705256,0.39862230066275567,0.2501974294985499
0.5,156,semantic,0.0566846017898878,0.8509803921568627,0.8091409694175692
0.5,157,strict,0.054976095242713345,0.384763412505131,0.23621975691000652
0.5,157,semantic,0.0559185157724284,0.7523529411764707,0.781938390927351
0.5,158,strict,0.06023330965910584,0.4019832842823996,0.2502350100752163
0.5,158,semantic,0.05757439266487184,0.8666666666666667,0.8494919391108838
0.5,159,strict,0.05766048465320059,0.3835335563656064,0.24221100461424916
0.5,159,semantic,0.055458637015666196,0.8509803921568627,0.7948467567501143
0.5,160,strict,0.05720880691601421,0.368441397827116,0.2405463941985712
0.5,160,semantic,0.05587919823500934,0.8119607843137254,0.7932374006242343
0.5,161,strict,0.06409937871300116,0.390658280788544,0.2571787952369125
0.5,161,semantic,0.05725768705186438,0.8523529411764706,0.8201766227195237
0.5,162,strict,0.06052944111874,0.42181783512944865,0.25023251038048117
0.5,162,semantic,0.05606666685831204,0.8454901960784313,0.8062708430734552
0.5,163,strict,0.05538972826776314,0.3673336232373011,0.24277816310665318
0.5,163,semantic,0.057382632487588334,0.8258823529411765,0.817085074097689
0.5,164,strict,0.05357526505423909,0.3702541928999274,0.23709873363512152
0.5,164,semantic,0.05562154674917763,0.7541176470588234,0.7752491782548067
0.5,165,strict,0.05653205626421634,0.3432734837138086,0.23370552526511845
0.5,165,semantic,0.05577259316874847,0.8088235294117647,0.7990905137286543
0.5,166,strict,0.05099663432518899,0.38393266425975686,0.23278361480739998
0.5,166,semantic,0.05629473657789513,0.8418954248366014,0.8152370630665627
0.5,167,strict,0.057306792310988404,0.40440984348277703,0.24131366889217554
0.5,167,semantic,0.054807987939291314,0.8475630252100841,0.7773551472533416
0.5,168,strict,0.061317707259686174,0.36611114870375283,0.24001448145089585
0.5,168,semantic,0.05655111622686425,0.7896078431372549,0.7960103386960257
0.5,169,strict,0.05673560837233488,0.4058903602806401,0.24087758778723403
0.5,169,semantic,0.05571832812927757,0.8401960784313726,0.8067729221466701
0.5,170,strict,0.060547151067186875,0.38642858451056195,0.23923994795690687
0.5,170,semantic,0.05658301960008429,0.7960784313725491,0.8035568259760192
0.5,171,strict,0.05596825120506552,0.3835916654551536,0.24079610676124352
0.5,171,semantic,0.05575148184902919,0.8396078431372548,0.795961534231691
0.5,172,strict,0.06168249475150615,0.3976431396711268,0.2561659114857752
0.5,172,semantic,0.05668212258715564,0.8298039215686275,0.8156591544843076
0.5,173,strict,0.05897815554950039,0.37280493328480946,0.24632063310188085
0.5,173,semantic,0.05651741027072784,0.854313725490196,0.8220090007959125
0.5,174,strict,0.058051631847741904,0.3423305006501742,0.23758975840096846
0.5,174,semantic,0.056316005493375156,0.7223529411764705,0.7807995676412846
0.5,175,strict,0.05881914055971868,0.35889092320058424,0.23960038701683042
0.5,175,semantic,0.05600645355570598,0.7680392156862745,0.7930519752175956
0.5,176,strict,0.05341366353188293,0.3869005183669943,0.2454517935618951
0.5,176,semantic,0.057799870520290494,0.8386274509803922,0.8319910946491613
0.5,177,strict,0.06254941043121198,0.3936305246080332,0.24445448626928623
0.5,177,semantic,0.05545615781293403,0.8003921568627451,0.7969651346434444
0.5,178,strict,0.059062010153889746,0.35454744568546626,0.231685019306048
0.5,178,semantic,0.05433911971194472,0.70109243697479,0.7443801319332439
0.5,179,strict,0.054797992251234405,0.3742447213722443,0.23648955869840055
0.5,179,semantic,0.05643278395209253,0.8170588235294118,0.8087925388125706
0.5,180,strict,0.05812420982715751,0.3910745371134073,0.23672434754499325
