corpus,method,mask_type,name,repeat,anchor,selectivity_target,concentration,count,selectivity,mask_sha256,mean_recall_at_10,recall_loss,queries_below_full_recall,kprime,mean_pairwise_cosine,gt_mode,exact_top_l,coverage_failure_fraction
A,hnsw,shuffle,date==20200907,55.0,,,,10191,0.07690101946106655,0acfabeca2238a6a385345bba6579af45b2cd16f3012ab9467ac19a0f27b2493,0.9617999792098999,0.0382000207901001,274,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,56.0,,,,10191,0.07690101946106655,bb3ea3bf53ade72351c189601f26825c33ae31824afcfeed0dc5420a26c0a617,0.9609000086784363,0.03909999132156372,262,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,57.0,,,,10191,0.07690101946106655,b232b892f49806202007af4dad20fbd81cb7c8f9f98bf100440eb222b68c6912,0.9652999639511108,0.03470003604888916,241,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,58.0,,,,10191,0.07690101946106655,d863771bf16f9dfd1f88ff45b2f0368bbecaa08d6f9be3980f8b68a6d253345b,0.9657999277114868,0.034200072288513184,246,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,59.0,,,,10191,0.07690101946106655,ef4bc73d382dc0d9f3ebd48676d5dcfde3bb18050a29896d8893690165a6c820,0.9602999091148376,0.039700090885162354,275,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,60.0,,,,10191,0.07690101946106655,e79032916f5d4a7865743b960c8f8137e6ac3f8170c5384d78610e85743c505a,0.9585000276565552,0.041499972343444824,280,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,61.0,,,,10191,0.07690101946106655,82b086e28ee31c953825558d78db2cb94bd19ee1dbe944a876fed061e72b1908,0.9585999846458435,0.041400015354156494,296,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,62.0,,,,10191,0.07690101946106655,5a75f2cba82781145f794b3e19a4a134f53b01a78542999da8ea9bc9f26451f9,0.9603999853134155,0.03960001468658447,265,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,63.0,,,,10191,0.07690101946106655,f86387f306cd30c342e847bfd8a1d57a05d69d617b4c87d6b1e3a88bd08ded42,0.9635999798774719,0.036400020122528076,250,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,64.0,,,,10191,0.07690101946106655,d602a8714025e8a27c4bd48a87655d1c57bfc7c65b91a0d00368d1ea85fe76ae,0.9610999822616577,0.038900017738342285,271,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,65.0,,,,10191,0.07690101946106655,c0a6b6249094eb7c6aa48d36384bc59cf30329c4a074b93b5e87aff75a984293,0.9629999995231628,0.03700000047683716,257,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,66.0,,,,10191,0.07690101946106655,406324d565ad6b89084b94d9684276f583c43b3d0d6635ae3e55e70af884e5f8,0.960099995136261,0.039900004863739014,264,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,67.0,,,,10191,0.07690101946106655,56f3e07afbe11586f6983b449141d81279b266258782ce77f53a38ea0e9e3cfc,0.9621999263763428,0.03780007362365723,255,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,68.0,,,,10191,0.07690101946106655,4c04f6004ca9c7f9673a5ffd44da5b29a7447d1924a362059e056e1da89d1b89,0.9589999914169312,0.04100000858306885,277,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,69.0,,,,10191,0.07690101946106655,de042e09fc6b4ef9ca7b9acdb1a24583f84c7f3eb3462d2243c5ae5421f8d282,0.9630999565124512,0.03690004348754883,269,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,70.0,,,,10191,0.07690101946106655,453f20de444ba52e5dd9ed384e699efce81ed17d85d3b8a29c6145558a8421b6,0.960099995136261,0.039900004863739014,285,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,71.0,,,,10191,0.07690101946106655,ca1f673a0425f1605c7941841c88c86435963965abf21b3e943296d08f80e44e,0.9661999344825745,0.03380006551742554,231,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,72.0,,,,10191,0.07690101946106655,592f7c0965270c3b2f6041c89313c92062741415265c32d0df743b66feaa76c7,0.960099995136261,0.039900004863739014,276,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,73.0,,,,10191,0.07690101946106655,57b1fd7a3909ec1ba225189e90980b31ea56d24cad2a438f0f11e4c4af133c30,0.9595999717712402,0.040400028228759766,284,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,74.0,,,,10191,0.07690101946106655,7bfbc25ec2987b56f76a374f38c7817ac596da2b99ec9e1d4b43b3ce78c098e3,0.959399938583374,0.04060006141662598,282,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,75.0,,,,10191,0.07690101946106655,20d381a49247fc55c2fdd29bef2f9d2a600d5780c9246fda731bcf96d998f039,0.9629999995231628,0.03700000047683716,261,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,76.0,,,,10191,0.07690101946106655,69b4c8a9de73e29ca7a1632b356acb67c3309cf3036f11a5cc89236c280a1aef,0.9615999460220337,0.03840005397796631,258,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,77.0,,,,10191,0.07690101946106655,92d28ee5b38968c00c902e8356c8e8205c946b39a9f65bab01e93f01b35503e2,0.9581999778747559,0.04180002212524414,280,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,78.0,,,,10191,0.07690101946106655,863ab7fc454ea5c2061f04b1fda4a86aedd6b5e552338568d787e5fff47677cd,0.9604999423027039,0.03950005769729614,268,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,79.0,,,,10191,0.07690101946106655,bbae49f35f9413db5b065ad3c9c6642c856f7e833200ff8ea204208784c0e95e,0.964400053024292,0.03559994697570801,254,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,80.0,,,,10191,0.07690101946106655,885ebdddc491e1fc90bb1d012813d7fc6541ae05f0738b9a0bc9c1759f2796be,0.9638000130653381,0.036199986934661865,254,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,81.0,,,,10191,0.07690101946106655,068d8944f55a49cf63610735f8f593e3e4e3dc2167e415c25b088132a1fa1f5d,0.9642999768257141,0.03570002317428589,246,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,82.0,,,,10191,0.07690101946106655,7b7d61a352eb85741d21f65504905ba6c770fe33832a1c8a025a9a5ce3b3697e,0.9648999571800232,0.03510004281997681,258,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,83.0,,,,10191,0.07690101946106655,a7e75ce110279092786f6dbec2ecb113f65fcb52127b8e8705b24e1e7d568792,0.9606999754905701,0.03930002450942993,285,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,84.0,,,,10191,0.07690101946106655,18c964cceb0d4941b547ccfa7c256059992bc8ab4dffb2b22a1e61fc586183bd,0.9620000123977661,0.03799998760223389,262,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,85.0,,,,10191,0.07690101946106655,eb95e247e9d96ac08838ec7cbf98ac1094e60e4431d14cb4c9d98541f0c22eb4,0.9630999565124512,0.03690004348754883,259,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,86.0,,,,10191,0.07690101946106655,d45003e1488cbb736dada56bc57e7815dc38d825bda61226b4409ba76395addb,0.9635000228881836,0.036499977111816406,244,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,87.0,,,,10191,0.07690101946106655,22f2006286d9983660484e11ce4c84deba6492e52444b344dfc36f3dc86ba61e,0.9620000123977661,0.03799998760223389,258,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,88.0,,,,10191,0.07690101946106655,49789fb45414f18e71f5deabb52012ab3930e61a54707022c2bffdf8e6e15748,0.9593999981880188,0.0406000018119812,280,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,89.0,,,,10191,0.07690101946106655,eab1ec24fee462b7a1f2ff6368ec90f1210ab302fd5da73d177b741aee63875d,0.9629999399185181,0.037000060081481934,253,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,90.0,,,,10191,0.07690101946106655,d5c571216dc668181a0f71a02d0e07a41ba02529b5077de179cabc7ec7c243a0,0.9661999344825745,0.03380006551742554,243,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,91.0,,,,10191,0.07690101946106655,0314f9690f524be43fa557dfeacb8c9799647cfe669dad6021bbd4534f688871,0.9615999460220337,0.03840005397796631,264,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,92.0,,,,10191,0.07690101946106655,8df28bbc23827dabe0db45c6bb9414ad3a2904fbaf881256b082b5b567a2bf2f,0.9596999287605286,0.040300071239471436,259,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,93.0,,,,10191,0.07690101946106655,7ebb7884e8085b7525d303ac796520c3be8a3fc88f639ca1dbf026b4953ad213,0.9633999466896057,0.03660005331039429,261,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,94.0,,,,10191,0.07690101946106655,40fe6e151bca9a9268640321c72789bd9905cde1a22ed4f4d02e94520f5f33bf,0.964900016784668,0.03509998321533203,261,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,95.0,,,,10191,0.07690101946106655,00e4d8b1471980ef5b84633b6328598515844a0000aaf6aa102c7bcf4013d315,0.9631999731063843,0.03680002689361572,257,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,96.0,,,,10191,0.07690101946106655,5e0693a9e2192ffd2b25684a6dd80af4b3f5ace24b33bcfe525b3b1ab73fd14f,0.9620000123977661,0.03799998760223389,255,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,97.0,,,,10191,0.07690101946106655,a90b59845107078862889bdd21144987822d2ed2e9e0d64c313a7750704d76a1,0.9617999792098999,0.0382000207901001,259,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,98.0,,,,10191,0.07690101946106655,f65da14fc230b9697809b22725de0e7dd288dba825efdd5602871da341e6b203,0.9625999927520752,0.037400007247924805,270,524,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200907,99.0,,,,10191,0.07690101946106655,e32b7040cecebfaf548c2650c9b32d2f8afbd2d27873ba9c934a3448ca2ea06d,0.9645999670028687,0.03540003299713135,247,524,,global_top_l_filter,5000,0.0
A,hnsw,natural,date==20200908,,,,,8583,0.06476709351725386,42c06c935bcee4e6774ddfa17ac2047243a4211732ef205060ea35279506ecba,0.30149999260902405,0.6985000371932983,766,620,0.7741822788287006,global_top_l_filter,40000,0.0
A,hnsw,shuffle,date==20200908,0.0,,,,8583,0.06476709351725386,ac3a52b34e92ae0ae095a197305c4f74137a3780d9a29dce9dce2bb524965849,0.9362999796867371,0.06370002031326294,397,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,1.0,,,,8583,0.06476709351725386,4bd5e81f70dd024e525392b8a0c0c4d5f01d3891deef8aa0487dc8f70f70de1e,0.9442999362945557,0.055700063705444336,352,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,2.0,,,,8583,0.06476709351725386,5c2c897441c13a698c42c4381d0ab222f2b308488f65a29b633b65e3b81a756d,0.9421999454498291,0.0578000545501709,359,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,3.0,,,,8583,0.06476709351725386,3fc6a8b4d8faa26a6cbf9a2beb383eabe7104d333be1387b2393ecf7edf150e1,0.9454999566078186,0.054500043392181396,357,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,4.0,,,,8583,0.06476709351725386,15a06ece464d749a673d752e174b889749d0c649106c9accf8fcec0e0b5c8dc0,0.9418999552726746,0.05810004472732544,377,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,5.0,,,,8583,0.06476709351725386,a63430c3b37d29c09d4483570fd686ed1bf0cdf6d0d3a26eca4b1bc31fd49f3b,0.9372999668121338,0.06270003318786621,399,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,6.0,,,,8583,0.06476709351725386,cb311d17d58d522612d9c235e24fea2c739f64ace55a1ea646322bcc29682ef3,0.9362999200820923,0.06370007991790771,388,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,7.0,,,,8583,0.06476709351725386,819b913eb29d3db7d44478090fe987b509d312a4d2510ae608c5e6ae8144d380,0.9343999624252319,0.06560003757476807,402,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,8.0,,,,8583,0.06476709351725386,0c05036e07e1f1d765bee1c425a95e901761756c942500430871d521fcf36546,0.9404000043869019,0.059599995613098145,394,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,9.0,,,,8583,0.06476709351725386,4254e66a0b979fe12fc9ff39d725c9bc480e8903062d89a58d396603b0d5f90d,0.9447999596595764,0.055200040340423584,351,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,10.0,,,,8583,0.06476709351725386,f10ce968607c94f2d19e5be54e1a02d02f24a13f8581aad590d1d3f969686eda,0.9411999583244324,0.05880004167556763,358,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,11.0,,,,8583,0.06476709351725386,ced268c0ecca92c594e03ec90ef7294b3bb251e38b7f15305ba3e8e22286db8f,0.9459999799728394,0.054000020027160645,367,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,12.0,,,,8583,0.06476709351725386,e985adc13cf4bade6482e16348eac4385f7723ea419b1e3e10a134f71049b5ff,0.9348999857902527,0.06510001420974731,416,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,13.0,,,,8583,0.06476709351725386,a7844a152fa550058607582fce48d51c9eac055fd407691cccd24197dd564975,0.9442999958992004,0.05570000410079956,363,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,14.0,,,,8583,0.06476709351725386,b9857c0f0172074d282a4990ac4b3b458f080892e8596d4559d8cacec318a971,0.9481999278068542,0.05180007219314575,343,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,15.0,,,,8583,0.06476709351725386,d52e48d495c23264a7bcee988076c845392c602e280db043ef63e9be6d9e9a28,0.9524999856948853,0.047500014305114746,321,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,16.0,,,,8583,0.06476709351725386,bfb6189e19b7807ed10833baf8e26d002097177dc8c4ca273ec046a0e9fe9e57,0.9423999786376953,0.05760002136230469,366,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,17.0,,,,8583,0.06476709351725386,7019166aa7661e0bcf3d195a15678c56ac303e53f7f51973fabc1d8c882f9dea,0.941100001335144,0.05889999866485596,365,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,18.0,,,,8583,0.06476709351725386,2cfdc5d1186e8143d4b84ce3bce483be4077aa77dea715b619baef54bc2ec163,0.9342999458312988,0.06570005416870117,422,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,19.0,,,,8583,0.06476709351725386,98cccd5d75f5a220b9b77ca156b4b81d744f0093fd1bd89b1f5e7141338350b2,0.9438999891281128,0.05610001087188721,368,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,20.0,,,,8583,0.06476709351725386,9603be42e728c990c722b8869753dec6809c93b8be835dcf9ba7eaec517dea70,0.9428999423980713,0.05710005760192871,352,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,21.0,,,,8583,0.06476709351725386,6a73ce95268bb98d12d7db6a0b27f6a3f3c52a8553e29a299792d4a59ac5dbe8,0.936199963092804,0.06380003690719604,384,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,22.0,,,,8583,0.06476709351725386,b4c45b10f944109cdd165544c3ec180d225cbe64b1e2d6500b06e0c3de09ea32,0.9400999546051025,0.05990004539489746,392,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,23.0,,,,8583,0.06476709351725386,104f3b79af911336ae684645636b23d9fd8d746db2fbbc1e543d4e22d00b04a3,0.9417999982833862,0.05820000171661377,363,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,24.0,,,,8583,0.06476709351725386,26d961d8c4bdacbefa5f0c335323e4f673f8173950a133a0f45373bf4e970e17,0.9380000233650208,0.06199997663497925,390,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,25.0,,,,8583,0.06476709351725386,d3c86f0913e288e87aafab6bf07064e46736079938cb46b611df7de1a70d2545,0.9475999474525452,0.052400052547454834,352,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,26.0,,,,8583,0.06476709351725386,c25ec4e97cab043ad0d979679a88835dd1bd310d70b5fe1509859906e25bc9d7,0.9433000087738037,0.05669999122619629,386,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,27.0,,,,8583,0.06476709351725386,a851f2b7fa2632828e4ad01040f0b4372bccc8e3222ba95bac02f675b4ab8de2,0.9430000185966492,0.05699998140335083,372,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,28.0,,,,8583,0.06476709351725386,6263740ba2e1781c2d8e5cdf74ffcb9c181579cf57f07be29ea5a9600027bc85,0.9396999478340149,0.06030005216598511,373,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,29.0,,,,8583,0.06476709351725386,8e1914dec531367ffb520c3173ccd45d986844fedb3a8bf9632323d365eb1464,0.9436999559402466,0.05630004405975342,368,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,30.0,,,,8583,0.06476709351725386,4d4d95074f0e315c813065ca58008beb9c6a4a807808cd7e1d753f9b566e7a7b,0.9416999220848083,0.05830007791519165,382,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,31.0,,,,8583,0.06476709351725386,8f893476c45ce159d505e894c1ed7ae884595e263e2646e35cfa9cd5dcdf9584,0.944599986076355,0.05540001392364502,359,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,32.0,,,,8583,0.06476709351725386,5384ff6f06ef2619536be7cef9bb0fb15f1d7a654e490e6a64ec9dd39d64a782,0.94159996509552,0.05840003490447998,386,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,33.0,,,,8583,0.06476709351725386,26ffeeb522a3e8311f87658d277efc673c03679022e4a8919543ed2333521689,0.9431999921798706,0.056800007820129395,375,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,34.0,,,,8583,0.06476709351725386,0fcc362626bd2b08bbe5501b46f161c3c167784ce1e6607726e1cf736b19a9f1,0.9440999627113342,0.05590003728866577,365,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,35.0,,,,8583,0.06476709351725386,ba8c843069361d92dd9053155eff7848b390e7844e72adad011d0c0280836043,0.9436999559402466,0.05630004405975342,376,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,36.0,,,,8583,0.06476709351725386,c4ceade1fb108a34738cda2f376b170e058463e1c90cdfa0f815bf5867f71b35,0.9453999400138855,0.0546000599861145,352,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,37.0,,,,8583,0.06476709351725386,34c9a1aa4897513876df635b6f2afa10de3fbe7565d0785e08deeda486cbf817,0.9430999755859375,0.0569000244140625,348,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,38.0,,,,8583,0.06476709351725386,3484fdbc4e226e46ba46517bc942d14dc729f74aacae3c73eb2f1f9927b55614,0.9402000308036804,0.05979996919631958,374,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,39.0,,,,8583,0.06476709351725386,654cbc0953db0265829446e1e1813fb1eb6b631596461ae34f955845d1f33594,0.9421999454498291,0.0578000545501709,386,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,40.0,,,,8583,0.06476709351725386,1c9e7276b78316159cafea473b71f1b1ee9086666f6b90fce0591e74f50848b7,0.9448999166488647,0.055100083351135254,361,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,41.0,,,,8583,0.06476709351725386,b41f4f3400877ca86c36fd03bdb42e405e5f180c0880a66c661552d29a6019de,0.9471999406814575,0.05280005931854248,335,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,42.0,,,,8583,0.06476709351725386,032cf82ba586a59518852df8067d12c4a188ba6a711b0e9a03f19d1961553c97,0.9345999956130981,0.06540000438690186,393,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,43.0,,,,8583,0.06476709351725386,d1c85e09c7e6e4149dbf87237b5dd2619975da7c6ccfaae5fe6959abfc170c4e,0.9388999342918396,0.0611000657081604,397,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,44.0,,,,8583,0.06476709351725386,453d020ffaa1946a5df1932d5acbb6173e6bdfe6feb0a1c0931d46ad0f8df7df,0.9402000308036804,0.05979996919631958,373,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,45.0,,,,8583,0.06476709351725386,57786dd4c3c27f4fe07f686ccbb6a09227b61c826e3cdbd06a9775d0b265e8c0,0.9449999928474426,0.05500000715255737,345,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,46.0,,,,8583,0.06476709351725386,44c948ef63f0920007a60aeeb76b228347fa023e25c983b604988cad949fac71,0.9511999487876892,0.04880005121231079,324,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,47.0,,,,8583,0.06476709351725386,769275bd8e01f728a7b4b4331b7ce2410e68f041bcc3f480582b68f34a49d4da,0.9440999627113342,0.05590003728866577,375,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,48.0,,,,8583,0.06476709351725386,f9dc1d50ff3deda0229cd7e2b3f6c6d4f86f5cb0fd8bc89c134d2b31d466fcbd,0.9369999766349792,0.06300002336502075,409,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,49.0,,,,8583,0.06476709351725386,d24b9b9f5d6f3bdb1cd8bcd01223b014c3413ad89339f6c2a7df90c0344d8f0c,0.9455999732017517,0.05440002679824829,369,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,50.0,,,,8583,0.06476709351725386,3062ea43de65dfa3f76d543019c095e6ea111837d1db3750d148ef84c9d7f18e,0.933199942111969,0.066800057888031,393,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,51.0,,,,8583,0.06476709351725386,841a95bea95f2d3b4244a18aa9eea8f6b2fe025d38aea7e04f87a381f250700a,0.9396999478340149,0.06030005216598511,375,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,52.0,,,,8583,0.06476709351725386,bfbd4ea2ef773c4da5dcc40fe1f372491b3e3486f72483b53ebae76bca66a578,0.9375999569892883,0.06240004301071167,395,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,53.0,,,,8583,0.06476709351725386,cbeecdab93a9df5f836f424f9d8de820a726e5c1a53cdc4bd43fc22c598bcc8e,0.9442999958992004,0.05570000410079956,368,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,54.0,,,,8583,0.06476709351725386,9a3dfbcac0d2c74a2a07b52deffce52462981c774d6137cdf4763b8debcd9e3b,0.9387999176979065,0.061200082302093506,395,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,55.0,,,,8583,0.06476709351725386,fc8758cbe515e68177ab834401de566b7cc414993a99323d0e1611ad3cef57de,0.9424000382423401,0.05759996175765991,370,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,56.0,,,,8583,0.06476709351725386,f6b758dabe9c36210666fb9c54573d81953d1cbce691e7c47fe56d7158e1499e,0.9409999847412109,0.05900001525878906,374,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,57.0,,,,8583,0.06476709351725386,83b8825af2e197ae130b98b2aaa99716880f81ec2ecc6585921ac061125461de,0.9490999579429626,0.050900042057037354,328,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,58.0,,,,8583,0.06476709351725386,9f5881a12008c181ddf2b931e42f9defe6a3deff36145540e4f40e03f8ecfbd4,0.9412999749183655,0.05870002508163452,367,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,59.0,,,,8583,0.06476709351725386,77644d682e03835932cb78f96d7515bd82533c8fe9bf0dad850bd1d963eceade,0.9455999732017517,0.05440002679824829,355,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,60.0,,,,8583,0.06476709351725386,28e14df9dc09578954971614dd2af727ba5a0579f3ddd94128809a9fd551b3ad,0.943399965763092,0.05660003423690796,359,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,61.0,,,,8583,0.06476709351725386,4489866c185b43ccfc61b9fd4293e13bbd5367fd96c2bdd8edf0c5bb31e57c85,0.9418999552726746,0.05810004472732544,386,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,62.0,,,,8583,0.06476709351725386,07e43b7b26539f71bc52c72f75367d7e1b915f19ca30d1738dd282dddffbe79e,0.9411999583244324,0.05880004167556763,380,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,63.0,,,,8583,0.06476709351725386,68bc8affa6b5f490e6fc1965b20cde02bc856afba3c45e1943387a30a2d334e9,0.945099949836731,0.05490005016326904,344,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,64.0,,,,8583,0.06476709351725386,4e685044b796347f06c1104a46b85730272593c7181ea88755dca6c04e56aeae,0.9394999742507935,0.06050002574920654,379,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,65.0,,,,8583,0.06476709351725386,ac86c8c1f9ed97054530ea1f81cceae6604efc785260eda180a84df859150532,0.9449999928474426,0.05500000715255737,360,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,66.0,,,,8583,0.06476709351725386,123f67a716202126bcf5433cb694a64a023fb59fa9fd2b04f8d1e799856dbece,0.9424000382423401,0.05759996175765991,368,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,67.0,,,,8583,0.06476709351725386,628f3d7569fb126c18760473ca18069941843a8451094ab2f5c94fcfc56c3ef2,0.9472998976707458,0.05270010232925415,345,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,68.0,,,,8583,0.06476709351725386,04de01f6bb87c845bc82829215aa986d0bb13d436a011e951a4e02cfcad6c020,0.9429999589920044,0.057000041007995605,345,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,69.0,,,,8583,0.06476709351725386,d6e3ec79a024c98d243c588c5d4460148de307ee381be43aa3a557539d91734c,0.9435999989509583,0.05640000104904175,348,620,,global_top_l_filter,5000,0.0
A,hnsw,shuffle,date==20200908,70.0,,,,8583,0.06476709351725386,3b1d34ea53561baad9945ee0ae56abfe4f15df9beab5fbeb4535481267ac8b98,0.9390999674797058,0.06090003252029419,393,620,,global_top_l_filter,5000,0.0
