domain,protocol,repeat,doc_id,expected_version,expected_epoch,dense_versions,sparse_versions,stale,future,mixed,missing,answer_error,update_window,latency_ms
flask,weaviate_staged,2,24,1,0,1,1,0,0,0,0,0,1,5.899563431739807
flask,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,6.357673555612564
flask,weaviate_staged,2,26,1,0,1,1,0,0,0,0,0,1,4.726364277303219
flask,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,4.852600395679474
flask,weaviate_staged,2,29,1,0,1,1,0,0,0,0,0,1,4.909636452794075
flask,weaviate_staged,2,26,1,0,1,1,0,0,0,0,0,1,5.35055436193943
flask,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,5.121742375195026
flask,weaviate_staged,2,5,2,1,2,2,0,0,0,0,0,1,4.321412183344364
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,6.508326157927513
flask,weaviate_staged,2,44,1,0,1,1,0,0,0,0,0,1,6.530427373945713
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,8.002553135156631
flask,weaviate_staged,2,29,1,0,1,1,0,0,0,0,0,1,6.820901297032833
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,3.6345943808555603
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,4.162831231951714
flask,weaviate_staged,2,26,1,0,1,1,0,0,0,0,0,1,8.39549396187067
flask,weaviate_staged,2,26,1,0,1,1,0,0,0,0,0,1,8.975229226052761
flask,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,9.02140699326992
flask,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,3.828314132988453
flask,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,6.3772378489375114
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,7.82659649848938
flask,weaviate_staged,2,48,1,0,1,1,0,0,0,0,0,1,8.406219072639942
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,8.851656690239906
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,5.094636231660843
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,6.409246474504471
flask,weaviate_staged,2,35,1,0,1,1,0,0,0,0,0,1,4.300607368350029
flask,weaviate_staged,2,16,2,2,2,2,0,0,0,0,0,1,4.291940480470657
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,5.64178079366684
flask,weaviate_staged,2,24,1,0,1,1,0,0,0,0,0,1,4.327033646404743
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,6.623418070375919
flask,weaviate_staged,2,29,1,0,1,1,0,0,0,0,0,1,7.5455838814377785
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,5.462990142405033
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,7.923377677798271
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,6.939693354070187
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,9.122627787292004
flask,weaviate_staged,2,26,1,0,1,1,0,0,0,0,0,1,4.679563455283642
flask,weaviate_staged,2,27,1,0,1,1,0,0,0,0,0,1,3.9001721888780594
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,4.484275355935097
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,7.037500850856304
flask,weaviate_staged,2,26,1,0,1,1,0,0,0,0,0,1,5.742335692048073
flask,weaviate_staged,2,11,2,2,2,2,0,0,0,0,0,1,6.3941702246665955
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,4.877652041614056
flask,weaviate_staged,2,27,1,0,1,1,0,0,0,0,0,1,8.484262973070145
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,7.041198201477528
flask,weaviate_staged,2,10,2,2,2,2,0,0,0,0,0,1,8.945864625275135
flask,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,6.33400771766901
flask,weaviate_staged,2,27,1,0,1,1,0,0,0,0,0,1,6.01973757147789
flask,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,4.239021800458431
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,3.9506563916802406
flask,weaviate_staged,2,48,1,0,1,1,0,0,0,0,0,1,2.374822273850441
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,5.094204097986221
flask,weaviate_staged,2,30,1,0,1,1,0,0,0,0,0,1,5.679917521774769
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,3.805374726653099
flask,weaviate_staged,2,27,1,0,1,1,0,0,0,0,0,1,3.6412449553608894
flask,weaviate_staged,2,29,1,0,1,1,0,0,0,0,0,1,3.7710685282945633
flask,weaviate_staged,2,29,1,0,1,1,0,0,0,0,0,1,4.6372730284929276
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,4.883323796093464
flask,weaviate_staged,2,27,1,0,1,1,0,0,0,0,0,1,5.228050053119659
flask,weaviate_staged,2,45,1,0,1,1,0,0,0,0,0,1,3.9573507383465767
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,5.659417249262333
flask,weaviate_staged,2,27,1,0,1,1,0,0,0,0,0,1,5.288618616759777
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,5.50138670951128
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,4.85112052410841
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,4.1531771421432495
flask,weaviate_staged,2,27,1,0,1,1,0,0,0,0,0,1,4.2686183005571365
flask,weaviate_staged,2,27,1,0,1,1,0,0,0,0,0,1,5.472768098115921
flask,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,4.932910203933716
flask,weaviate_staged,2,13,2,2,2,2,0,0,0,0,0,1,5.199276842176914
flask,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,3.935503773391247
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,7.9185012727975845
flask,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,7.900972850620747
flask,weaviate_staged,2,35,1,0,1,1,0,0,0,0,0,1,7.741603069007397
flask,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,9.352905675768852
flask,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,6.707186810672283
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,8.013696409761906
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,6.798035465180874
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,6.520675495266914
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,3.083416260778904
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,7.442304864525795
flask,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,5.828903988003731
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,6.323886103928089
flask,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,6.835944950580597
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,6.985276006162167
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,7.822427898645401
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,7.0447763428092
flask,weaviate_staged,2,26,1,0,1,1,0,0,0,0,0,1,4.98166773468256
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,11.223223060369492
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,4.191320389509201
flask,weaviate_staged,2,29,1,0,1,1,0,0,0,0,0,1,3.31965833902359
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,3.8903038948774338
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,5.781112238764763
flask,weaviate_staged,2,3,2,1,2,2,0,0,0,0,0,1,4.553153179585934
flask,weaviate_staged,2,29,1,0,1,1,0,0,0,0,0,1,4.478204064071178
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,6.248153746128082
flask,weaviate_staged,2,24,1,0,1,1,0,0,0,0,0,1,6.890485063195229
flask,weaviate_staged,2,27,1,0,1,1,0,0,0,0,0,1,7.754003629088402
flask,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,7.766885682940483
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,2.7938447892665863
flask,weaviate_staged,2,26,1,0,1,1,0,0,0,0,0,1,17.224915325641632
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,18.38277280330658
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,18.595349974930286
flask,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,19.875691272318363
flask,weaviate_staged,2,27,1,0,1,1,0,0,0,0,0,1,5.2781011909246445
flask,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,5.8716339990496635
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,4.412063397467136
flask,weaviate_staged,2,24,1,0,1,1,0,0,0,0,0,1,5.5869948118925095
flask,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,4.175418987870216
flask,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,5.35587128251791
flask,weaviate_staged,2,24,1,0,1,1,0,0,0,0,0,1,4.946636036038399
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,4.872682504355907
flask,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,5.273232236504555
flask,weaviate_staged,2,24,1,0,1,1,0,0,0,0,0,1,5.561549216508865
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,3.757569007575512
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,4.979287274181843
flask,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,10.309646837413311
flask,weaviate_staged,2,16,2,2,2,2,0,0,0,0,0,1,8.316073566675186
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,7.366478443145752
flask,weaviate_staged,2,24,1,0,1,1,0,0,0,0,0,1,10.273012332618237
flask,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,4.126997664570808
flask,weaviate_staged,2,24,1,0,1,1,0,0,0,0,0,1,4.353943280875683
flask,weaviate_staged,2,29,1,0,1,1,0,0,0,0,0,1,5.825592204928398
flask,weaviate_staged,2,44,1,0,1,1,0,0,0,0,0,1,4.700196906924248
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,7.299114018678665
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,6.53472077101469
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,6.7268600687384605
flask,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,6.4795901998877525
flask,weaviate_staged,2,29,1,0,1,1,0,0,0,0,0,1,4.852555692195892
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,3.51544376462698
flask,weaviate_staged,2,26,1,0,1,1,0,0,0,0,0,1,3.4219957888126373
flask,weaviate_staged,2,26,1,0,1,1,0,0,0,0,0,1,7.569149136543274
flask,weaviate_staged,2,27,1,0,1,1,0,0,0,0,0,1,4.653464071452618
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,4.550619050860405
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,4.1322726756334305
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,6.598224863409996
flask,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,3.8977619260549545
flask,weaviate_staged,2,26,1,0,1,1,0,0,0,0,0,1,3.872855566442013
flask,weaviate_staged,2,29,1,0,1,1,0,0,0,0,0,1,7.751346565783024
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,6.827744655311108
flask,weaviate_staged,2,26,1,0,1,1,0,0,0,0,0,1,6.410020403563976
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,6.847861222922802
flask,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,4.391898401081562
flask,weaviate_staged,2,32,1,0,1,1,0,0,0,0,0,1,4.849753342568874
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,6.617877632379532
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,7.8890519216656685
flask,weaviate_staged,2,24,1,0,1,1,0,0,0,0,0,1,5.284879356622696
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,3.2350197434425354
flask,weaviate_staged,2,27,1,0,1,1,0,0,0,0,0,1,4.4145239517092705
flask,weaviate_staged,2,31,1,0,1,1,0,0,0,0,0,1,5.4873088374733925
flask,weaviate_staged,2,11,2,2,2,2,0,0,0,0,0,1,4.532536491751671
flask,weaviate_staged,2,26,1,0,1,1,0,0,0,0,0,1,4.610591568052769
flask,weaviate_staged,2,9,2,1,2,2,0,0,0,0,0,1,3.3090775832533836
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,11.316312476992607
flask,weaviate_staged,2,29,1,0,1,1,0,0,0,0,0,1,15.233680605888367
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,6.841897964477539
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,15.933465212583542
flask,weaviate_staged,2,38,1,0,1,1,0,0,0,0,0,1,5.007639527320862
flask,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,4.887406714260578
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,7.0079537108540535
flask,weaviate_staged,2,29,1,0,1,1,0,0,0,0,0,1,6.762844510376453
flask,weaviate_staged,2,24,1,0,1,1,0,0,0,0,0,1,4.102751612663269
flask,weaviate_staged,2,26,1,0,1,1,0,0,0,0,0,1,8.230367675423622
flask,weaviate_staged,2,29,1,0,1,1,0,0,0,0,0,1,7.078418508172035
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,14.18693270534277
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,17.17239059507847
flask,weaviate_staged,2,27,1,0,1,1,0,0,0,0,0,1,5.958945490419865
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,10.927727445960045
flask,weaviate_staged,2,27,1,0,1,1,0,0,0,0,0,1,9.008188731968403
flask,weaviate_staged,2,23,1,0,1,1,0,0,0,0,0,1,22.776080295443535
flask,weaviate_staged,2,25,1,0,1,1,0,0,0,0,0,1,10.518359020352364
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,8.413012139499187
flask,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,9.005872532725334
flask,weaviate_staged,2,28,1,0,1,1,0,0,0,0,0,1,12.625455856323242
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,1,10.618108324706554
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,15.681506134569645
flask,weaviate_staged,2,27,1,0,1,1,0,0,0,0,0,1,21.47324290126562
flask,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,6.223383359611034
flask,weaviate_staged,2,21,1,0,1,1,0,0,0,0,0,1,9.514892473816872
flask,weaviate_staged,2,22,1,0,1,1,0,0,0,0,0,1,5.469024181365967
flask,weaviate_staged,2,20,1,0,1,1,0,0,0,0,0,0,6.265668198466301
flask,weaviate_staged,2,24,1,0,1,1,0,0,0,0,0,0,8.100870996713638
flask,weaviate_staged,2,26,1,0,1,1,0,0,0,0,0,0,4.224087111651897
flask,weaviate_staged,2,28,2,3,2,2,0,0,0,0,0,0,3.682609647512436
flask,weaviate_staged,2,24,2,3,2,2,0,0,0,0,0,1,12.221326120197773
flask,weaviate_staged,2,29,2,3,2,2,0,0,0,0,0,1,12.163612060248852
flask,weaviate_staged,2,30,1,0,1,1,0,0,0,0,0,1,19.384372979402542
flask,weaviate_staged,2,34,1,0,1,1,0,0,0,0,0,1,17.47609954327345
flask,weaviate_staged,2,36,1,0,1,1,0,0,0,0,0,1,26.258546859025955
flask,weaviate_staged,2,29,2,3,2,2,0,0,0,0,0,1,33.75722374767065
flask,weaviate_staged,2,37,1,0,1,1,0,0,0,0,0,1,5.799952894449234
flask,weaviate_staged,2,32,1,0,1,1,0,0,0,0,0,1,6.223730742931366
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,5.515569821000099
flask,weaviate_staged,2,38,1,0,1,1,0,0,0,0,0,1,4.367652349174023
flask,weaviate_staged,2,31,1,0,1,1,0,0,0,0,0,1,6.207479164004326
flask,weaviate_staged,2,40,1,0,1,1,0,0,0,0,0,1,4.637968726456165
flask,weaviate_staged,2,29,2,3,2,2,0,0,0,0,0,1,24.728167802095413
flask,weaviate_staged,2,30,1,0,1,1,0,0,0,0,0,1,25.48390906304121
flask,weaviate_staged,2,34,1,0,1,1,0,0,0,0,0,1,42.5449600443244
flask,weaviate_staged,2,0,2,1,2,2,0,0,0,0,0,1,18.810447305440903
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,6.426235660910606
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,9.572384878993034
flask,weaviate_staged,2,32,1,0,1,1,0,0,0,0,0,1,8.791155181825161
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,3.971446305513382
flask,weaviate_staged,2,38,1,0,1,1,0,0,0,0,0,1,6.711686961352825
flask,weaviate_staged,2,35,1,0,1,1,0,0,0,0,0,1,8.531381376087666
flask,weaviate_staged,2,15,2,2,2,2,0,0,0,0,0,1,7.643723860383034
flask,weaviate_staged,2,35,1,0,1,1,0,0,0,0,0,1,5.368635058403015
flask,weaviate_staged,2,18,2,2,2,2,0,0,0,0,0,1,5.994122475385666
flask,weaviate_staged,2,38,1,0,1,1,0,0,0,0,0,1,19.055510871112347
flask,weaviate_staged,2,37,1,0,1,1,0,0,0,0,0,1,8.460580371320248
flask,weaviate_staged,2,35,1,0,1,1,0,0,0,0,0,1,5.526680499315262
flask,weaviate_staged,2,33,1,0,1,1,0,0,0,0,0,1,4.221777431666851
flask,weaviate_staged,2,30,1,0,1,1,0,0,0,0,0,1,9.362016804516315
flask,weaviate_staged,2,34,1,0,1,1,0,0,0,0,0,1,7.710585370659828
flask,weaviate_staged,2,38,1,0,1,1,0,0,0,0,0,1,9.560900740325451
flask,weaviate_staged,2,4,2,1,2,2,0,0,0,0,0,1,8.194522932171822
flask,weaviate_staged,2,31,1,0,1,1,0,0,0,0,0,1,17.04189646989107
flask,weaviate_staged,2,13,2,2,2,2,0,0,0,0,0,1,6.719725206494331
flask,weaviate_staged,2,38,1,0,1,1,0,0,0,0,0,1,14.942634850740433
flask,weaviate_staged,2,30,1,0,1,1,0,0,0,0,0,1,12.745584361255169
flask,weaviate_staged,2,25,2,3,2,2,0,0,0,0,0,1,4.956514574587345
flask,weaviate_staged,2,43,1,0,1,1,0,0,0,0,0,1,20.394988358020782
flask,weaviate_staged,2,33,1,0,1,1,0,0,0,0,0,1,17.421324737370014
flask,weaviate_staged,2,35,1,0,1,1,0,0,0,0,0,1,22.759507410228252
flask,weaviate_staged,2,34,1,0,1,1,0,0,0,0,0,1,7.27448146790266
flask,weaviate_staged,2,30,1,0,1,1,0,0,0,0,0,1,7.506366819143295
flask,weaviate_staged,2,32,1,0,1,1,0,0,0,0,0,1,8.85311234742403
flask,weaviate_staged,2,37,1,0,1,1,0,0,0,0,0,1,10.603327304124832
flask,weaviate_staged,2,38,1,0,1,1,0,0,0,0,0,1,6.828230805695057
flask,weaviate_staged,2,37,1,0,1,1,0,0,0,0,0,1,6.672674790024757
flask,weaviate_staged,2,36,1,0,1,1,0,0,0,0,0,1,9.290939196944237
flask,weaviate_staged,2,37,1,0,1,1,0,0,0,0,0,1,5.565669387578964
flask,weaviate_staged,2,31,1,0,1,1,0,0,0,0,0,1,16.198454424738884
flask,weaviate_staged,2,31,1,0,1,1,0,0,0,0,0,1,5.820184014737606
flask,weaviate_staged,2,33,1,0,1,1,0,0,0,0,0,1,6.9724153727293015
flask,weaviate_staged,2,34,1,0,1,1,0,0,0,0,0,1,4.507648758590221
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,8.539961650967598
flask,weaviate_staged,2,20,2,3,2,2,0,0,0,0,0,1,6.432524882256985
flask,weaviate_staged,2,33,1,0,1,1,0,0,0,0,0,1,4.530393518507481
flask,weaviate_staged,2,32,1,0,1,1,0,0,0,0,0,1,4.74129430949688
flask,weaviate_staged,2,37,1,0,1,1,0,0,0,0,0,1,12.496245093643665
flask,weaviate_staged,2,37,1,0,1,1,0,0,0,0,0,1,6.530823186039925
flask,weaviate_staged,2,36,1,0,1,1,0,0,0,0,0,1,6.966765969991684
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,7.772134616971016
flask,weaviate_staged,2,31,1,0,1,1,0,0,0,0,0,1,6.95521105080843
flask,weaviate_staged,2,33,1,0,1,1,0,0,0,0,0,1,11.37063093483448
flask,weaviate_staged,2,35,1,0,1,1,0,0,0,0,0,1,4.140844568610191
flask,weaviate_staged,2,30,1,0,1,1,0,0,0,0,0,1,12.0480265468359
flask,weaviate_staged,2,31,1,0,1,1,0,0,0,0,0,1,3.8858195766806602
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,5.3245909512043
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,2.7329670265316963
flask,weaviate_staged,2,0,2,1,2,2,0,0,0,0,0,1,14.727451838552952
flask,weaviate_staged,2,30,1,0,1,1,0,0,0,0,0,1,16.689850017428398
flask,weaviate_staged,2,32,1,0,1,1,0,0,0,0,0,1,5.801350809633732
flask,weaviate_staged,2,35,1,0,1,1,0,0,0,0,0,1,9.635732509195805
flask,weaviate_staged,2,34,1,0,1,1,0,0,0,0,0,1,9.431424550712109
flask,weaviate_staged,2,31,1,0,1,1,0,0,0,0,0,1,9.283977560698986
flask,weaviate_staged,2,30,1,0,1,1,0,0,0,0,0,1,18.1964049115777
flask,weaviate_staged,2,38,1,0,1,1,0,0,0,0,0,1,12.633807957172394
flask,weaviate_staged,2,33,1,0,1,1,0,0,0,0,0,1,4.731691442430019
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,7.997624576091766
flask,weaviate_staged,2,35,1,0,1,1,0,0,0,0,0,1,7.237819023430347
flask,weaviate_staged,2,38,1,0,1,1,0,0,0,0,0,1,5.805772729218006
flask,weaviate_staged,2,37,1,0,1,1,0,0,0,0,0,1,5.149590782821178
flask,weaviate_staged,2,30,1,0,1,1,0,0,0,0,0,1,5.432405509054661
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,6.463238969445229
flask,weaviate_staged,2,36,1,0,1,1,0,0,0,0,0,1,4.00121696293354
flask,weaviate_staged,2,37,1,0,1,1,0,0,0,0,0,1,6.967457942664623
flask,weaviate_staged,2,33,1,0,1,1,0,0,0,0,0,1,6.309882737696171
flask,weaviate_staged,2,34,1,0,1,1,0,0,0,0,0,1,7.803087122738361
flask,weaviate_staged,2,27,2,3,2,2,0,0,0,0,0,1,4.686678759753704
flask,weaviate_staged,2,32,1,0,1,1,0,0,0,0,0,1,4.508448764681816
flask,weaviate_staged,2,33,1,0,1,1,0,0,0,0,0,1,4.994760267436504
flask,weaviate_staged,2,35,1,0,1,1,0,0,0,0,0,1,6.5385326743125916
flask,weaviate_staged,2,31,1,0,1,1,0,0,0,0,0,1,8.801563642919064
flask,weaviate_staged,2,34,1,0,1,1,0,0,0,0,0,1,5.358889698982239
flask,weaviate_staged,2,32,1,0,1,1,0,0,0,0,0,1,6.713028997182846
flask,weaviate_staged,2,31,1,0,1,1,0,0,0,0,0,1,5.375521257519722
flask,weaviate_staged,2,30,1,0,1,1,0,0,0,0,0,1,4.7573912888765335
flask,weaviate_staged,2,31,1,0,1,1,0,0,0,0,0,1,3.828035667538643
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,5.342672578990459
flask,weaviate_staged,2,38,1,0,1,1,0,0,0,0,0,1,7.473766803741455
flask,weaviate_staged,2,36,1,0,1,1,0,0,0,0,0,1,7.8315120190382
flask,weaviate_staged,2,35,1,0,1,1,0,0,0,0,0,1,6.707945838570595
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,5.917221307754517
flask,weaviate_staged,2,31,1,0,1,1,0,0,0,0,0,1,3.7804478779435158
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,6.315238773822784
flask,weaviate_staged,2,17,2,2,2,2,0,0,0,0,0,1,7.470263168215752
flask,weaviate_staged,2,31,1,0,1,1,0,0,0,0,0,1,5.013669840991497
flask,weaviate_staged,2,1,2,1,2,2,0,0,0,0,0,1,5.774887278676033
flask,weaviate_staged,2,38,1,0,1,1,0,0,0,0,0,1,3.7967469543218613
flask,weaviate_staged,2,35,1,0,1,1,0,0,0,0,0,1,5.8817630633711815
flask,weaviate_staged,2,35,1,0,1,1,0,0,0,0,0,1,5.433979444205761
flask,weaviate_staged,2,10,2,2,2,2,0,0,0,0,0,1,4.663978703320026
flask,weaviate_staged,2,33,1,0,1,1,0,0,0,0,0,1,11.345872655510902
flask,weaviate_staged,2,4,2,1,2,2,0,0,0,0,0,1,7.705400697886944
flask,weaviate_staged,2,33,1,0,1,1,0,0,0,0,0,1,5.207938142120838
flask,weaviate_staged,2,34,1,0,1,1,0,0,0,0,0,1,5.4367175325751305
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,5.4514845833182335
flask,weaviate_staged,2,33,1,0,1,1,0,0,0,0,0,1,4.151935689151287
flask,weaviate_staged,2,34,1,0,1,1,0,0,0,0,0,1,4.103254526853561
flask,weaviate_staged,2,42,1,0,1,1,0,0,0,0,0,1,5.162879824638367
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,4.639430902898312
flask,weaviate_staged,2,46,1,0,1,1,0,0,0,0,0,1,3.096337430179119
flask,weaviate_staged,2,34,1,0,1,1,0,0,0,0,0,1,5.522165447473526
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,11.519533582031727
flask,weaviate_staged,2,37,1,0,1,1,0,0,0,0,0,1,7.4171461164951324
flask,weaviate_staged,2,30,1,0,1,1,0,0,0,0,0,1,11.531149037182331
flask,weaviate_staged,2,35,1,0,1,1,0,0,0,0,0,1,13.366110622882843
flask,weaviate_staged,2,38,1,0,1,1,0,0,0,0,0,1,7.179666310548782
flask,weaviate_staged,2,33,1,0,1,1,0,0,0,0,0,1,3.568933345377445
flask,weaviate_staged,2,36,1,0,1,1,0,0,0,0,0,1,8.937968872487545
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,8.748827502131462
flask,weaviate_staged,2,36,1,0,1,1,0,0,0,0,0,1,4.703432321548462
flask,weaviate_staged,2,31,1,0,1,1,0,0,0,0,0,1,5.035357549786568
flask,weaviate_staged,2,38,1,0,1,1,0,0,0,0,0,1,6.221245974302292
flask,weaviate_staged,2,10,2,2,2,2,0,0,0,0,0,1,6.237816996872425
flask,weaviate_staged,2,35,1,0,1,1,0,0,0,0,0,1,8.130593225359917
flask,weaviate_staged,2,33,1,0,1,1,0,0,0,0,0,1,8.087310940027237
flask,weaviate_staged,2,39,1,0,1,1,0,0,0,0,0,1,3.2562976703047752
flask,weaviate_staged,2,37,1,0,1,1,0,0,0,0,0,1,5.898217670619488
flask,weaviate_staged,2,24,2,3,2,2,0,0,0,0,0,1,5.726343020796776
flask,weaviate_staged,2,2,2,1,2,2,0,0,0,0,0,1,6.161595694720745
flask,weaviate_staged,2,20,2,3,2,2,0,0,0,0,0,1,7.503974251449108
flask,weaviate_staged,2,31,1,0,1,1,0,0,0,0,0,1,3.4185172989964485
