experiment_kind,domain,protocol,scenario,repeat,checkpoint,fact_id,commit,path,expected_version,expected_epoch,dense_versions,sparse_versions,answer_label,snapshot_correct,current_correct,latency_ms
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,18,4c08e3a2ba3d42fbee63577bceedfe325f51b81d,docs/cli.rst,2,0,2,2,NEW_ONLY,1,1,2.8772838413715363
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,19,6751f68560bfa7c51133d2712830645ed551ace8,docs/async-await.rst,2,0,2,2,NEW_ONLY,1,1,2.936198376119137
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,20,b46bfcfa63e3c7b32b66dd4870f1c8c17fe1cb46,docs/extensiondev.rst,2,0,2,2,NEW_ONLY,1,1,2.8736917302012444
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,21,46433e9807a1c960d6b2bb0e125cf16a90167d97,docs/patterns/streaming.rst,2,0,2,2,NEW_ONLY,1,1,3.0201710760593414
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,22,2ea77c278282f04a8a18c3ced88ef1e048f8ed4a,docs/async-await.rst,2,0,2,2,NEW_ONLY,1,1,3.027288243174553
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,23,2f3c87dcb8492f082a2f3ece444773d9db30171b,docs/patterns/index.rst,2,0,2,2,NEW_ONLY,1,1,2.9915207996964455
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,24,bab5a65e6eaee20ac1706fc9439ee538f59e652f,docs/views.rst,2,0,2,2,NEW_ONLY,1,1,3.109837882220745
fault,flask,cross_staged,partial_dense_crash,1,after_gc,0,ac5664d2281533eacafd64f5cc7d5edcdaccab60,docs/async-await.rst,2,0,2,2,NEW_ONLY,1,1,3.7211552262306213
fault,flask,cross_staged,partial_dense_crash,1,after_gc,1,c2705ffd9ce1dc8476cb29eaf5ff5d4c719852d9,docs/appcontext.rst,2,0,2,2,NEW_ONLY,1,1,3.118067979812622
fault,flask,cross_staged,partial_dense_crash,1,after_gc,2,edebd3704437f19b5b137eaffe97130fe817d144,docs/templating.rst,2,0,2,2,NEW_ONLY,1,1,3.172065131366253
fault,flask,cross_staged,partial_dense_crash,1,after_gc,3,d8259eb11900285af9b80b0fa47f841174c054e3,docs/design.rst,2,0,2,2,NEW_ONLY,1,1,2.972935326397419
fault,flask,cross_staged,partial_dense_crash,1,after_gc,4,ff64079a516c269f171ababf3d92b86886a62ffd,docs/web-security.rst,2,0,2,2,NEW_ONLY,1,1,3.1309565529227257
fault,flask,cross_staged,partial_dense_crash,1,after_gc,5,85cc71046475f9cb3efd17d496356795961249f9,docs/index.rst,2,0,2,2,NEW_ONLY,1,1,3.073562867939472
fault,flask,cross_staged,partial_dense_crash,1,after_gc,6,a758915893352f5986c6ee101cdf7e3b7a64fa28,docs/index.rst,2,0,2,2,NEW_ONLY,1,1,3.3258991315960884
fault,flask,cross_staged,partial_dense_crash,1,after_gc,7,7bf3be8dfa5832ef03a3fd8f07f6736e770440e4,docs/server.rst,2,0,2,2,NEW_ONLY,1,1,3.045201301574707
fault,flask,cross_staged,partial_dense_crash,1,after_gc,8,c7a53888a1a514619b0611fd8b7928592f4ed612,docs/web-security.rst,2,0,2,2,NEW_ONLY,1,1,2.8771227225661278
fault,flask,cross_staged,partial_dense_crash,1,after_gc,9,be6ec06894b55b1b5a360ce3f8178c7963332ccd,docs/deploying/asgi.rst,2,0,2,2,NEW_ONLY,1,1,3.0751004815101624
fault,flask,cross_staged,partial_dense_crash,1,after_gc,10,aa6d4c3e92bd11a7d449f49f524e54bbb88b89c0,docs/patterns/appdispatch.rst,2,0,2,2,NEW_ONLY,1,1,2.888842485845089
fault,flask,cross_staged,partial_dense_crash,1,after_gc,11,6b9acd565cded9c805760037b69754c11749c830,docs/patterns/packages.rst,2,0,2,2,NEW_ONLY,1,1,2.9946304857730865
fault,flask,cross_staged,partial_dense_crash,1,after_gc,12,83d777bebfb3031de51d458b47d06e8e612f3a3d,docs/index.rst,2,0,2,2,NEW_ONLY,1,1,3.016178496181965
