replicate,dose,relevance_def,population_edges,selected_edges,selected_clip_ids_sha256
84,0.75,dense_frame,70,52,168882b1598993f7dbdb3a0282c8c38035bb32d65232f2eace7b6c5b319a9480
84,0.75,multiple_buses,247,185,cc56a4dbcffb064331b3459eca5c9e4c22958ab6f82bcd0043d451ec00f272f9
84,0.75,stopped_vehicles,636,477,1aabafca911213b602b73cbe16d50b6673677de414370493312e14422625256e
84,0.75,two_plus_bikes,345,258,5a2bef402a9969105f96a4a0ffbe26d7a26f437be63b1b86ab18881bfa08b90c
85,0.75,parked_vehicle,69,51,ac95ab5f3b45d0f2be1aa2f41734708eae11226f165083e7b062e45965ddd5f4
85,0.75,dense_frame,70,52,922b17bc1d24cb48b33de1d82638cb043d789de16899294f62f00502ede11698
85,0.75,multiple_buses,247,185,e51172cca40317000be48a18c5dda3fb419ba1be62bc469ed4fed78f3c832457
85,0.75,stopped_vehicles,636,477,00e20643ebf4c5ad141534fdd14d4dd96b79750caec5d1fc693b11461f7ad805
85,0.75,two_plus_bikes,345,258,2396e9cadc025959118c237d8c09aa723c0c2cc29ea913ce16708205a7baeea9
86,0.75,parked_vehicle,69,51,54b0590f341949219d039e01f2bdc9620533c91a0c920ae7baadfcf05ea14bc8
86,0.75,dense_frame,70,52,04cfb420e4d6d9dda9390d46a38226b56ef6ebed1f0984a04e5cd02f8f784104
86,0.75,multiple_buses,247,185,8c116e05800c11216871323f5b101b3e44c8c2eca32b4cdedf2422ef44f933bc
86,0.75,stopped_vehicles,636,477,9a3b00d01f71c1fa953191de4fc8df0649fa2c9695974bf31d1b75e370730aae
86,0.75,two_plus_bikes,345,258,12c4ab618f4036f991c78886eb38bb6ff9dba06af1aba664f3b3f8ad9eeb7b94
87,0.75,parked_vehicle,69,51,53d95d52b696b41693410626a5300087df2ce474fd4ac1df175a3235b560b5a6
87,0.75,dense_frame,70,52,404a3ecff054c75be14cd580e5e80f58a42a961b7059bd3847158e59879efcd4
87,0.75,multiple_buses,247,185,ef701aefa0c42d7a03d5c1f2599d0ec446bb6c64eb83d235c4d2c20fd2c69381
87,0.75,stopped_vehicles,636,477,e360b4d993b1978893e6ed80711ced1b051c6263aa659fb624e9ffe4ee3e1d8c
87,0.75,two_plus_bikes,345,258,f89774944cb49ffdcabd4a9b18dbbe4ce12fbe50b85726bdfa564c792c17553f
88,0.75,parked_vehicle,69,51,352c3347c43726058a029c8a41ac3272d262b8d639bef02528392e08698eda68
88,0.75,dense_frame,70,52,eca66a68f2fdef96b743b81d2e70739b4585562ff4be8a6b0fdb37eccd2b29a1
88,0.75,multiple_buses,247,185,db049a572fb38c3c75f8406e271f8724f5a8a56df741bc7932f64293155c7fed
88,0.75,stopped_vehicles,636,477,8b2138d74a280c62f62aece4bc94ee16d654ffeb748e246319a97a6754a4be4d
88,0.75,two_plus_bikes,345,258,d1ea9f816503f5e6324742bc2c5e881a2cf433e0d4ac83b29c0490d1b64cd413
89,0.75,parked_vehicle,69,51,6dce9019e96fb1a16e14b25fa66034ac4e0c622eb772a35ea876e9f9b95b4d1e
89,0.75,dense_frame,70,52,d7a28704b0abd0c2b4d6d4154e6232c46eaf86937cbd860f43154d31d8157eaa
89,0.75,multiple_buses,247,185,b0e75704158e92f9b36b5afcc0544d6e843f0b5cd78bc32d5c85eebd1df7698e
89,0.75,stopped_vehicles,636,477,283ab2c6eaed80ef0f243fe4c0fb0a7fb854bae7a6b34c7f9fbd4e4afc8eae76
89,0.75,two_plus_bikes,345,258,633a5aeb82b0b5013185c2a25b4d41deba75ba0b920dd2cd133f140f74901e5f
90,0.75,parked_vehicle,69,51,2ec94527bd810edfe4d4d4ab4d2bbb7288c7597f5c5b7bdaae34f2323c77fc03
90,0.75,dense_frame,70,52,aaff890f7a1bd54ef8d5edcc9ffe0f6686e5eb95b96f795cb717131299ded93c
90,0.75,multiple_buses,247,185,3a4f827221a469caef19223351def1afe0f5c388fb9ce66dd022e375d1a95768
90,0.75,stopped_vehicles,636,477,56492d5730f6c819329023d5b72bdad9f0bcc4e5558d8a9648238518dc81c623
90,0.75,two_plus_bikes,345,258,0f4456805a4b3f8a2d5644218172fb8f00640cc41880e4224d29abaf68b93554
91,0.75,parked_vehicle,69,51,1a256835a8ce1ec283cf62b9c1c73d5b605477993062a90f788af69e652f4184
91,0.75,dense_frame,70,52,26f88cf54327b30c2b9fdfde6d8d345c87f18c3d21350d997769cfc18e5db1d9
91,0.75,multiple_buses,247,185,c388cef95f40631783edc0274e96da37e87f46d5e0bd4cc3f41c3a90fbdef5a8
91,0.75,stopped_vehicles,636,477,9d86d2cefbb44b1426fa87104998a32255552814eaf17aaada55f98a0f69fa3d
91,0.75,two_plus_bikes,345,258,1bd16a03341f74bc0c992c40c6041a981b86b4dba68cebb912f0a74e931d1b21
92,0.75,parked_vehicle,69,51,5d9b9a4930624f5d05f22abfa634c7e4f32b813af4cf595750fc9899622865cd
92,0.75,dense_frame,70,52,e983a1f4567e9650cbb4f9d183de9a644c95c43350fe0ddf081cbe7f75918d83
92,0.75,multiple_buses,247,185,c28dabd78c017b9c76f1db5a0590a8a4bf2bc782a077a4b6dfc92bb2b09ace9d
92,0.75,stopped_vehicles,636,477,7ec9157af2eebac9591bc304434a43e416cf8efae30941590fac30d30b1944ee
92,0.75,two_plus_bikes,345,258,34bfa33964a5bfa2a89f47ffef4987ec11b3996687af627fa1299c0844fc8c0a
93,0.75,parked_vehicle,69,51,e372d347532c664d7a7c9725c69d6a8c6548db0e6e8bb6142320375cf0963121
93,0.75,dense_frame,70,52,3168c5015002450e5ec3f95d877bfbf56d6cca4a88df6138c01c48f6cedf20fe
93,0.75,multiple_buses,247,185,1ae41112807e40d6a1a2ebfc14b14820aecfd4fed30d7d74950585490a0dac3e
93,0.75,stopped_vehicles,636,477,a20ad3c8510227d15575704d1583a44812dacde602c5e07c676756a786918de1
93,0.75,two_plus_bikes,345,258,ba0a850a85aacef9a37893980361e02deed113d60a22bb5cf4d91f8a297fd2c7
94,0.75,parked_vehicle,69,51,bda6730b49d2ecf8b9c3aa8ab7f0ab21ef464f967e17e06ec7f39e51fe47e8ac
94,0.75,dense_frame,70,52,195378534091cc763180309a2d2fcab645157377cd9a4aeb8ce0415baacfbf3b
94,0.75,multiple_buses,247,185,22c5f4347a52d86416908d47c827949c7045fd6ddb2505066c8de22e71061d03
94,0.75,stopped_vehicles,636,477,488ec5c6bb5174ffb74aed9e5e68125f36085433621075bb5bf2c96c5fb5f7bb
94,0.75,two_plus_bikes,345,258,03258cee354acabf707b71cadb099f7e9a6feac1da427038ed8d72693cd4924b
95,0.75,parked_vehicle,69,51,d6a7abdf83083d4a21abb73f279b88b9f5a34aeb34c574a5433f9bb4587837bb
95,0.75,dense_frame,70,52,9292d258658420381ac237a344d908f865c4713c26d7d18d3f509a9dcb744587
95,0.75,multiple_buses,247,185,b14f4e949341beca3a3de9c5e4d9e92cad32c62bfc3e286b53b4230c716e46ba
95,0.75,stopped_vehicles,636,477,9dba01131413886ef5254d2f1b9757663801bc3593d79dbf883887129f3f352c
95,0.75,two_plus_bikes,345,258,482bfdb4a9d60ffefc9fb95bfc773beda9bf9a355381f4195e88dba0390a0dbd
96,0.75,parked_vehicle,69,51,af68df12ca084bdbdaedd54cdd958a38d635e7829cc618bb49afc8f937f35deb
96,0.75,dense_frame,70,52,224b5f99b4b9fc312137c1d25ad1d6b4b32fb9021e77fc146661628e74a125ac
96,0.75,multiple_buses,247,185,062b44522e2a50023410b5a75c696343fc967ac02a0a4d572975632ab4f4341c
96,0.75,stopped_vehicles,636,477,1caa2d5c37c8bd79f7729f554ef4eb128c960c5936fbbc9b64cbebd779105e48
96,0.75,two_plus_bikes,345,258,2142362f5658f27f642cd0d1a3e1140eeca5a98ae10a7db3ce803656a19aa545
97,0.75,parked_vehicle,69,51,3b9d7081399560e4dcf7f72559a049bd2d381d35a35bebd45fe9e18428693e23
97,0.75,dense_frame,70,52,0dff7842de2ac5b48068cd72684182735f7635c49c34b8833b880b7d13344c11
97,0.75,multiple_buses,247,185,e23a98416684c9805f612184d7e8d120e14faf174a5953ca1ef0e79247dc07ea
97,0.75,stopped_vehicles,636,477,a014856b6ecfa6bcc01e567fc0300b4500f4db55f0c903f2c3819c1e87e2572a
97,0.75,two_plus_bikes,345,258,b48892594899cb2d4cda8a14b605fd5cb770aab4aacb1b2c2a9de189dba6a0d5
98,0.75,parked_vehicle,69,51,4d5b4b7c11d5e384cec1d73880129b564c1a9408aa2a4bf53bc0908286f3f0c8
98,0.75,dense_frame,70,52,632b36a1b356a7474327775d3f372b97137302b1f4bfcca18de836a1b117de4c
98,0.75,multiple_buses,247,185,c6980ed76b4509030931917532f7c161036980b0ca78698000b483dbe9c142ce
98,0.75,stopped_vehicles,636,477,1219d7c727415f97af099d1a7b8cfe32754240a76d476384d32c9948c1f895d1
98,0.75,two_plus_bikes,345,258,85e87e19d4ae5a0d7d015adb84a7e923bc7ba56c37ae64fd6f7ba72b72c1a55c
99,0.75,parked_vehicle,69,51,7ec2802d8bf2c91d348a8027a470b05b2426c7a662fcb50f887bec313011f1b3
99,0.75,dense_frame,70,52,4c96c241b2979bccb2582688c6b3441fe779a19209a1787552a9a36c5ef3e48d
99,0.75,multiple_buses,247,185,41ec50b9f97f34198194575e1478b4198ef25b8526af1bb9b928cddc894653dd
99,0.75,stopped_vehicles,636,477,f48725b8d6c46380500906bb271db0e0c1f9789a8c8e1d7b5a2faa4d806b6758
99,0.75,two_plus_bikes,345,258,f5403062a7395128d86492b742584adc42a30ba3e3e364793cd40613e4f251dc
100,0.75,parked_vehicle,69,51,b9fc4e0ab481632e626a3b72bb8debe631f969f84ac663d4d9849effdeae8257
100,0.75,dense_frame,70,52,1c4e1cc88efad8b0afc078eb876ed0519a48a9e03b75cb9caf20bae262dbb661
100,0.75,multiple_buses,247,185,82112d2a43869b73e12a42ad46e3899f0938791d9ac6b83d94db8a7689a874f2
100,0.75,stopped_vehicles,636,477,f55a247d9f40c7ab700eaddaa718aa9ab308c526a80a9cad8e6278180aff9546
100,0.75,two_plus_bikes,345,258,0843f2a763bc11b4b93a07070bc92f96e3d3df1e2fc9520638d62ee3fb209aab
101,0.75,parked_vehicle,69,51,46d0dd983e6b76d5e7741ac7e100f416b7a880cd78ca0b2097ab96c73053fda1
101,0.75,dense_frame,70,52,9a60c835dba11dd752ae600b0db6489a8798d5bb0087831ff8efaad2689c9937
101,0.75,multiple_buses,247,185,f402fbb9e7ca92cccc7b76abd2f995c8d12fe9e7c114edbee9d17671dc06ce0b
101,0.75,stopped_vehicles,636,477,1c86a0f318db021443d941586fe408758b949114627de47255136d90074f264d
101,0.75,two_plus_bikes,345,258,9362878020d0581762fed087a6c56d35dfadbc93d85e7c5f87b9ecc513073cd5
102,0.75,parked_vehicle,69,51,878436b925f77aca26c95203418f219d56ee42e0305c845b3af3b8bbca4d5e67
102,0.75,dense_frame,70,52,853a85f6d1b778ceb706df3e9bc66ca72b68987ab248b28bd34d8976145661d2
102,0.75,multiple_buses,247,185,1cf90104b789110b71ab0d2f86a61dd678ac058dbce0856e46519de41b4a8bc0
102,0.75,stopped_vehicles,636,477,8b57d5cf1a60cb1e84ed06d22102e4005d63361e17baa54c0ed217b117f32cd7
102,0.75,two_plus_bikes,345,258,c96abab59920c9486b9d9ec1d024111acd0c5c4c6f96e23845d86752b0fb2573
103,0.75,parked_vehicle,69,51,6a86c3aee93af152ef87264c426818753063aeec27e63cd3f446d1e9044208bd
103,0.75,dense_frame,70,52,46872a7d4129f48aa28cc11b8f670c05794d7592df4e0e86918c2f0ab82d1873
103,0.75,multiple_buses,247,185,c8e9c6c6bc14ebfa027b8805f13e48e307454d1fd4101ba62a77a124295c495a
103,0.75,stopped_vehicles,636,477,c2836182b8991d34303064e2d4031808ee7b152e0964fca82c5e2d362df9e3e6
103,0.75,two_plus_bikes,345,258,3312192005a97d690e1d86ae822655eb26ee2d4e871e2eb52354786d4f15f530
104,0.75,parked_vehicle,69,51,2dea25145d08c8fb5308203ded3e38c6c8eafcf32fb1269ef6a858d452d5430d
104,0.75,dense_frame,70,52,2f750eceee3ee48cf9545464cd95c506823161e61daeba8fcb67572da0004ed5
104,0.75,multiple_buses,247,185,f1a0e92198fb44e9303871951240f474d711a1107dbcede769d553fe698c683f
104,0.75,stopped_vehicles,636,477,025fcde9572845f833adbdb8c414a720e975344897fd30e5da180583e9030d29
104,0.75,two_plus_bikes,345,258,330d8f6d4046e2b834bc6b85a43c9fb1ce9539f90cfc121d1d5750ffd56a9dcb
105,0.75,parked_vehicle,69,51,c92f0663a805ac2e880d71940bad8cbda007d36116c064d5a842bd5794356fc2
105,0.75,dense_frame,70,52,97822e15b1f5980e8ee26d1d91c840419ea2e52c6c5d7cb87d0e205cc2601da3
105,0.75,multiple_buses,247,185,762ad49aac32a2ccb55a7c0da48f267d9df05827198ef3457d9bedd57ce34e1e
105,0.75,stopped_vehicles,636,477,5416c38ad1c9dcf841ef1d0a45b7638b0736497c5fbc8ff18d4110986c883a69
105,0.75,two_plus_bikes,345,258,78fab09ca990ce63f78c65b0c51510131daa1fc842633d015af345bdc41a2800
106,0.75,parked_vehicle,69,51,e7ce98a9f476ef640c6778b7f83f38afba472bdbc7cf5b4778c59ce5946963ba
106,0.75,dense_frame,70,52,32dfdb9fc4383292542153314bea2f012ee48dba1e306fa2b9d0c526b9f69174
106,0.75,multiple_buses,247,185,e86c8f40e62f8c142807138e584a808a51553576dd3f389e894e019e88c7fa52
106,0.75,stopped_vehicles,636,477,7f081b028314357c1e70f3e44e54235c5d3d9aec91393fe750c72397febfb5a8
106,0.75,two_plus_bikes,345,258,a3c5beee0c3df85a0c6fe69b2dd197f114ee86c1c637913db4fc66f862d9463c
107,0.75,parked_vehicle,69,51,79e3affee116ba4107d7d620ad326a982fcc8d931d718aa304bc33b53c2ad0af
107,0.75,dense_frame,70,52,9b0462eac627f326576fe8563fef8296c38c0a84234a7dbc29f44664f93c1167
107,0.75,multiple_buses,247,185,d72244376ee376109e63cf82e8858d265ebd58b9fa1b312d988537cbcdfbf059
107,0.75,stopped_vehicles,636,477,c21987bcebd5e84b29991d8cd4ba2c3ae3b439cd70b2152e641978c9468d6f38
107,0.75,two_plus_bikes,345,258,4743ae50b2b0431ac0e9183937f88253f7138b110c539d63036c7528747128f2
108,0.75,parked_vehicle,69,51,fb62faf400eba7b7d3e2bdcfb67588d2253c4e8ffc3c389366a5fb89cc23c1c1
108,0.75,dense_frame,70,52,4f9a1e58dee0f817a9dff965dcce120ea7ddb2c8a469b37f405346ef5d4472e2
108,0.75,multiple_buses,247,185,7b46b8df20e6c00102aeea75d99b466daba77aade5ce1ecdabb9d113c7335ccf
108,0.75,stopped_vehicles,636,477,10c227931e4d1c9fe0ce3c6234d5c92bec87d348f2315eb26b7385a55b744752
108,0.75,two_plus_bikes,345,258,f7bf3c16efc27914ad585d7686de62c532b515384d2ae689a0b64fa9008ec673
109,0.75,parked_vehicle,69,51,3da3c374df05ed4e80235b9a012e40659cca568bb1183f5fc5d238054cdee0e1
109,0.75,dense_frame,70,52,b216e02d8d27dd2c184f4e72d2dfcfcc7c439e178a076e165f0b1982f678813c
109,0.75,multiple_buses,247,185,2e532c4093a0f8956830c1740da42b99412ccbc92b916e6d0615c83302d4e072
109,0.75,stopped_vehicles,636,477,5f2a415891706eee86172feb750368e029f3b62f85a17eafb28fb228a7da4fb4
109,0.75,two_plus_bikes,345,258,9dcaaa8adfaf9fd984b1b7136809f4a90408595a5e4dc546b526be2a3b8a404d
110,0.75,parked_vehicle,69,51,f4a49b51bdc9900135167c1bc779021ba3785e6b7a225a57eb0862723cfa7552
110,0.75,dense_frame,70,52,e63da79eb90e5bce75314a90328f56831c7ecc87ecb04c65636805cecf3b71c3
110,0.75,multiple_buses,247,185,e6d5c91878551dbdee17e8c5710a01f6f61a928be35fd11c68c0582157848ab0
110,0.75,stopped_vehicles,636,477,fbe50415454bf8b7792a94f405145edecd536e712b9b42069164b93955a4130e
110,0.75,two_plus_bikes,345,258,6812ca9d3c81c99abdc5743d977a18f68408288e0ab6cfd003ad454947f5e974
111,0.75,parked_vehicle,69,51,9678810355fb1e20b44ca78708b781bbb95de046d0088b3c03d94284544e6ad8
111,0.75,dense_frame,70,52,c6b76c97d2f9b269406ce53fc621e8fe31d7409900e0671e6e7d1c32156889e3
111,0.75,multiple_buses,247,185,dae089682f786ff292b7028c14e8257dea87cbab4c6b7b3d1a00c5959cd7e63c
111,0.75,stopped_vehicles,636,477,5a054cb9c3cb24e40a27f4ecd4b2b16e4afed4fc10200b191b03474a027f5bc0
111,0.75,two_plus_bikes,345,258,d9fb542f8cd3082bfc9d65cf537e88881de381053dac6adca703129f2a081406
112,0.75,parked_vehicle,69,51,9a89da73156fbcfa3ab0a0432d38b46e3c18ff6ba91bbb0d5c368ab558c41f95
112,0.75,dense_frame,70,52,c0d0d537c8a92b6066f04af1480899925c3111c36f212dc603d643a8f2c56b01
112,0.75,multiple_buses,247,185,200d00929fe96e30231ca0b6855ef1ecf12a9cbbac963a07f2fb748a2240f8a7
112,0.75,stopped_vehicles,636,477,d9b7f1cc302cf37d67c5699a785be22c3c33476592bfe6fed9955dd51367c608
112,0.75,two_plus_bikes,345,258,34be04690ab8191988fb48b32bcd7f1f49ed81e6bf943d983cd2f6998775fca0
113,0.75,parked_vehicle,69,51,88183c7277639215509ffd5356ad87f8675ecd39d8992c5e323347ad887b54b3
113,0.75,dense_frame,70,52,28520fd6a73c52d90d955ed6d1cecfbdbe5416d0413305f431137af8372747f7
113,0.75,multiple_buses,247,185,f6aed63f4b7b4343441796374bbb984dac25d038142a7485a9dd98877e58c135
113,0.75,stopped_vehicles,636,477,8ac8fac2329d08a0e0fc4f443aa009afb00eb3bfc2dddbe71b9915b5c37c9b69
113,0.75,two_plus_bikes,345,258,62085502cacae7e547118c41031655aeb081de90f848d91f45bcbded85c77ca4
114,0.75,parked_vehicle,69,51,b05b08009171a0eb975d3d8c794d895bf7a39bfc0a55add30a7ea2351e7fd38d
114,0.75,dense_frame,70,52,dee27ca7051a4b5bad3c81b1341135d1a1a5f8c7ba14c0454f77280a652095ed
114,0.75,multiple_buses,247,185,60c3c1088cc5bf9c9bb946d328c0b12969ae798367062144e08c256f4361c827
114,0.75,stopped_vehicles,636,477,6123a4f05e88985fac107e666f1686ec09ee06436225857d564aa63eb031d0ab
114,0.75,two_plus_bikes,345,258,29a1a4c776b9b5845e575bdff5d3495db730742d2a32f790edfd3ac398d9ac55
115,0.75,parked_vehicle,69,51,a3b68482637aaca6002ed16a6cca534f862f77638a31d3cb3e0ed4d31e9222e4
115,0.75,dense_frame,70,52,02c9fec065b3b53a86d291ba38f3d891cf93f0193473972386853273dfdafe5c
115,0.75,multiple_buses,247,185,423a69f724cc131cd8b9f8d61567d6412d6e41cce2746391c5d5c84992797064
115,0.75,stopped_vehicles,636,477,33092d674db767de1946e168065f50212a49ad7f1d16bf0b2f30769a8945c500
115,0.75,two_plus_bikes,345,258,5b036003c99edbe493c0c2dedce3773bceffc0e40980c45f2a29ecff6b972756
116,0.75,parked_vehicle,69,51,2bc6a43254f7e5c517d16061fc4d68102b8a4d5d744a61495d1570e3c970d9c4
116,0.75,dense_frame,70,52,2f3139814e870efd3109788802d983fb8ad85b6f8ae3e8a9bc989fcdf49954ce
116,0.75,multiple_buses,247,185,319c049695291af99c3c2bc2612bee36ee23466d9c701551c39e8f312f141ee8
116,0.75,stopped_vehicles,636,477,9a852a26d050fba3eb0642c13ea1d8d82d4b7005ba7e67865c884ddc739d1ba3
116,0.75,two_plus_bikes,345,258,f0a6ffd3d3f2922ef29b5de3d098dc15cb9b95228558ce6d8baa3466a64c1fef
117,0.75,parked_vehicle,69,51,1642f0adcc2b80e5d1165b811e538eb61089936c77d43c7b090160fcec8f0821
117,0.75,dense_frame,70,52,3ededc5be30b68753e258ee018eaeb039b7cfb6e00c03d585ca889ef8314c15f
117,0.75,multiple_buses,247,185,5b24a569028979a8bd336a252ee7365c23ec8389b5cde2da0822e5be7918436f
117,0.75,stopped_vehicles,636,477,5bc432ab44c2b1141eb2382821a9fc8b462419a12b59a28e15d03a15ff4f1d18
117,0.75,two_plus_bikes,345,258,a44c9174110d570314007f724cf9c8a460bb230860929a250f7694e067a74025
118,0.75,parked_vehicle,69,51,d659032f29302a03b16d5a8f7c06caad1c7d27cc4069c3b48ff2ae9c137ed882
118,0.75,dense_frame,70,52,b9dff07a9387c80c6fa0e46075535895a931cbb7a221aa5e419e65927676720c
118,0.75,multiple_buses,247,185,09bcbe3db9e45cf215de4676e547fd4a82cf7ed0734c4356fc388a8f6cec90cf
118,0.75,stopped_vehicles,636,477,f2b32653f85703b9cdb108dbc39cda576a44c1c4ebcfd9ef81de50d722ef119f
118,0.75,two_plus_bikes,345,258,b61b5c8f93c2f3d73bd5657f86faa25c6e45c78c7db30fcd3a8a5922c6538f3b
119,0.75,parked_vehicle,69,51,964ef6e39de15ae2c1faa42e1d2bc9d609356c67d58d2c323ed4882eab63cffc
119,0.75,dense_frame,70,52,a4cc74a16db30ecb4165f06f3ed7e4f251c99aa8228f1968636245ea51280c87
119,0.75,multiple_buses,247,185,a063b449f421f791861f23182369535aa98dbcea6f950c0ecc3c27cf1d8d03ab
119,0.75,stopped_vehicles,636,477,46f225d6c9d5d82b2ae9a2aaf492ef7aba642be4c17be8bf32b6b763f7c214d2
119,0.75,two_plus_bikes,345,258,03323bf6b1daa176c6634dcfba1af9209d0001f26770fb3dd6f26e1839d2234c
120,0.75,parked_vehicle,69,51,8d27de34f29e01436eaf29da53261aaa8153815a54cc5a5685993cbc026a7c75
120,0.75,dense_frame,70,52,dd4fc05819b93e974957e414986490dd5dc7798f8d9dea0a6d0a1d4d7911d64f
120,0.75,multiple_buses,247,185,21f095564f5042eefba4efd32a313f98844a911deef05dea6f82b9a43a781484
120,0.75,stopped_vehicles,636,477,d01e4689d0eacb94f143a824d0bf053dbe0c4a272bcf0c1af592d3765c963b06
120,0.75,two_plus_bikes,345,258,fa53aeff9649f3b6ddac949f56c19aca717da102fd4717caa8f7bb5a4facb633
121,0.75,parked_vehicle,69,51,c901348020506ddafd2ecb4fb7f1eae7592b6a93adc2b4c25e95a485149353ba
121,0.75,dense_frame,70,52,b25521bad808b89893a24ef85fe771514131ef179a405eb26c0de0e19fa1d01a
121,0.75,multiple_buses,247,185,6149a15b8a0bc028852bcb5ef824c7dc5813830cac1ca1ee329b4dae4bd8f655
121,0.75,stopped_vehicles,636,477,215b8f6280af13ccafabe1bfbbecc55e576d1fd3be94b6e045ceed3358a99c46
121,0.75,two_plus_bikes,345,258,c6a9202dddb82450009e84a4e4d9f520115870e93a4219b20505a55c749ad560
122,0.75,parked_vehicle,69,51,0fba685df7cb86c24f45c7ea1be660c6a2b71cfa08d1c28ba2275c36d8fb4419
122,0.75,dense_frame,70,52,e65e1f42942122cdd2f068840cd3aec2d0af4efe7c9b41f9d49ea3de02ccfe13
122,0.75,multiple_buses,247,185,9d482c3510a1a66c522a2ee8199aa713d5e58b634e057a61d5a18e4ce465a1f1
122,0.75,stopped_vehicles,636,477,d4306073299d2cac50602eb42c8938687c1e58729bf3252e278a509d7497808d
122,0.75,two_plus_bikes,345,258,e926e31fdd7de5e527e68ec691ae24edc4baf109de62f5b778a54fc871d19686
123,0.75,parked_vehicle,69,51,a8359174dc1ffb3a75673c946dc5aa8b7a032b2917953ff5be0e98f51f9b1c4b
123,0.75,dense_frame,70,52,6a9c18ce8432852a9c6c0eb3fa02a0ec977a0307c4740208d9dacd3d89cdf958
123,0.75,multiple_buses,247,185,7aa2a1040761a56702896e70075f6dd81942346044cdb822c488003e6700690d
123,0.75,stopped_vehicles,636,477,ef77ffa5f01c0c4188f60fd110ef2b67bf404c739120ec3f0fa6f987f5e81e9a
123,0.75,two_plus_bikes,345,258,62685434ec23869a20112da0ea1e8b62579ea0084b39251b7feb17adfc02141b
124,0.75,parked_vehicle,69,51,60d874e5515094381a5bcb83a42c3017a0fedc8b6e47117bdd982d567c86c6eb
124,0.75,dense_frame,70,52,ac6ba77783775c6347fbb246a03cd693569360474fa82e2496245bf5cee3b186
124,0.75,multiple_buses,247,185,a7dbfb3265300149b08e856546f5256da1efa3bf67e1d75780e64689c56e0de8
124,0.75,stopped_vehicles,636,477,d0898fc8ca8133a31c0ab5851e6452ed61d94c5d470cd4c11e2e3ad65e3005ae
124,0.75,two_plus_bikes,345,258,6a4418a145190432af6632a113202f38105c0ca4f580d353f31f2ebf560bce05
125,0.75,parked_vehicle,69,51,c9fcfbe66c21f27432592f64c9de9590d75598b56750d446a32075846b7d850f
125,0.75,dense_frame,70,52,6205922b2bd88d15bee5f7a2d3b94ab568f0d2c57cb0f0df96b5a1482fb65eaf
125,0.75,multiple_buses,247,185,bd5b79b4a07c94dab13ec0f593fef044ef3a9e9dd29deade66f8a5359fadb708
125,0.75,stopped_vehicles,636,477,4e031da9247f27d2a62c626bcea912fecdb735a9b4f6753fd2775bba37a1ff79
125,0.75,two_plus_bikes,345,258,c8c5ccc7ead9969af7ec2a7560cec6ba487e65761bc538273e4ebd40b9c80dd1
126,0.75,parked_vehicle,69,51,f003d06ad6941b8d89a15fe41bfe56d6a8b2fc1156b7120616cfe52603340293
126,0.75,dense_frame,70,52,9ae8c528dde35a8c8b4660a7a265f8bfb775ef9a20e7d72bb78e5dd7c5732203
126,0.75,multiple_buses,247,185,1ae9db598fac9775903c2c59e5350c2975b07e92512b986d897c5378e1f176ce
126,0.75,stopped_vehicles,636,477,3a759e5e10c5309d3ff8a5017d37ad35e8e7e92d9158cdcbded164e1a6d395cf
126,0.75,two_plus_bikes,345,258,8295c40991be19de2413499f445c6917c97f8f0f67493c36e29772dcb09ea311
127,0.75,parked_vehicle,69,51,302af822a5f2b320506252ea23907b491b113d77696219c25dccbc7fdd946b86
127,0.75,dense_frame,70,52,28e980c5ed4483df2ed86f5741729939e3c140c64bda233a443668a59cc710b3
127,0.75,multiple_buses,247,185,2286ed93d925f3cbb62fa8066d1aa5dfdf1bb89cee2800e2f8c7095a2a25cb07
127,0.75,stopped_vehicles,636,477,8a0128fe774f5a7f5386d87c6512b714be5d8f21d257799575dfa89eb648c0b8
127,0.75,two_plus_bikes,345,258,ae28149c9f8aab5aaaa1754e18f5c5aa1852cececb7e32a40d12e42c3a68dec4
128,0.75,parked_vehicle,69,51,215eab0eac91434104eaa774c5d839d22fce4a0357fa10f9046e9269e94ce8af
128,0.75,dense_frame,70,52,fc91352237df21259dcbaa001cf3d48a63fbcd68d9671b4634e62e13dd497f61
128,0.75,multiple_buses,247,185,adcf0566593ae059168d84e162d4cc7fbff8e9ae03f44573e7abc33445bd059d
128,0.75,stopped_vehicles,636,477,f8d5cbd70ea1b18d67febf6a2dc4c6b8a3d7ffb26d80a5716bbfdc2ffb1fcc80
128,0.75,two_plus_bikes,345,258,e444b661bca7f7899df7451dad8c948f2c081a71bd94187dd6cc0b5f054d0cc7
129,0.75,parked_vehicle,69,51,3376561ebf779a2d948799c9d6ad542b17721de3966f11db187ad3e7a1c2d5e1
129,0.75,dense_frame,70,52,6175545b484746a6c457f66630e1280b1e4dd12d41001603efd8ac35af9c17c5
129,0.75,multiple_buses,247,185,6539836c27d474fdbb9a53f56c7f32c6925e01c2907e9978c559ab19b7886d5b
129,0.75,stopped_vehicles,636,477,360c25d409aae86f31a24e99d9fe98201187c0802a681dff02b634b43e7a9c54
129,0.75,two_plus_bikes,345,258,fa25ba3d4df76b3158cc551f22fb13a981f9a01a0e9db43cace32ef626557958
130,0.75,parked_vehicle,69,51,b40000538151398e22c500777f36c8d07af2f357d445c7978f3d6b11d2813f01
