dataset,clip_id,arm,bytes
VRU,vru_accident:MANUAL_DATA:VRU_162,fusion_stack,141093
VRU,vru_accident:MANUAL_DATA:VRU_163,raw_video,394909
VRU,vru_accident:MANUAL_DATA:VRU_163,caption_stack,5235
VRU,vru_accident:MANUAL_DATA:VRU_163,center_frame_stack,23832
VRU,vru_accident:MANUAL_DATA:VRU_163,visual_4frame_stack,94626
VRU,vru_accident:MANUAL_DATA:VRU_163,fusion_stack,99861
VRU,vru_accident:MANUAL_DATA:VRU_164,raw_video,611738
VRU,vru_accident:MANUAL_DATA:VRU_164,caption_stack,5260
VRU,vru_accident:MANUAL_DATA:VRU_164,center_frame_stack,26601
VRU,vru_accident:MANUAL_DATA:VRU_164,visual_4frame_stack,93542
VRU,vru_accident:MANUAL_DATA:VRU_164,fusion_stack,98802
VRU,vru_accident:MANUAL_DATA:VRU_165,raw_video,496682
VRU,vru_accident:MANUAL_DATA:VRU_165,caption_stack,5273
VRU,vru_accident:MANUAL_DATA:VRU_165,center_frame_stack,24927
VRU,vru_accident:MANUAL_DATA:VRU_165,visual_4frame_stack,97795
VRU,vru_accident:MANUAL_DATA:VRU_165,fusion_stack,103068
VRU,vru_accident:MANUAL_DATA:VRU_166,raw_video,1226456
VRU,vru_accident:MANUAL_DATA:VRU_166,caption_stack,5067
VRU,vru_accident:MANUAL_DATA:VRU_166,center_frame_stack,27348
VRU,vru_accident:MANUAL_DATA:VRU_166,visual_4frame_stack,120390
VRU,vru_accident:MANUAL_DATA:VRU_166,fusion_stack,125457
VRU,vru_accident:MANUAL_DATA:VRU_167,raw_video,1424348
VRU,vru_accident:MANUAL_DATA:VRU_167,caption_stack,5226
VRU,vru_accident:MANUAL_DATA:VRU_167,center_frame_stack,40596
VRU,vru_accident:MANUAL_DATA:VRU_167,visual_4frame_stack,164397
VRU,vru_accident:MANUAL_DATA:VRU_167,fusion_stack,169623
VRU,vru_accident:MANUAL_DATA:VRU_168,raw_video,642957
VRU,vru_accident:MANUAL_DATA:VRU_168,caption_stack,5213
VRU,vru_accident:MANUAL_DATA:VRU_168,center_frame_stack,34500
VRU,vru_accident:MANUAL_DATA:VRU_168,visual_4frame_stack,134615
VRU,vru_accident:MANUAL_DATA:VRU_168,fusion_stack,139828
VRU,vru_accident:MANUAL_DATA:VRU_169,raw_video,1251443
VRU,vru_accident:MANUAL_DATA:VRU_169,caption_stack,4989
VRU,vru_accident:MANUAL_DATA:VRU_169,center_frame_stack,39353
VRU,vru_accident:MANUAL_DATA:VRU_169,visual_4frame_stack,161164
VRU,vru_accident:MANUAL_DATA:VRU_169,fusion_stack,166153
VRU,vru_accident:MANUAL_DATA:VRU_17,raw_video,1524733
VRU,vru_accident:MANUAL_DATA:VRU_17,caption_stack,4740
VRU,vru_accident:MANUAL_DATA:VRU_17,center_frame_stack,53924
VRU,vru_accident:MANUAL_DATA:VRU_17,visual_4frame_stack,212229
VRU,vru_accident:MANUAL_DATA:VRU_17,fusion_stack,216969
VRU,vru_accident:MANUAL_DATA:VRU_170,raw_video,1052642
VRU,vru_accident:MANUAL_DATA:VRU_170,caption_stack,5122
VRU,vru_accident:MANUAL_DATA:VRU_170,center_frame_stack,26812
VRU,vru_accident:MANUAL_DATA:VRU_170,visual_4frame_stack,114544
VRU,vru_accident:MANUAL_DATA:VRU_170,fusion_stack,119666
VRU,vru_accident:MANUAL_DATA:VRU_171,raw_video,927731
VRU,vru_accident:MANUAL_DATA:VRU_171,caption_stack,5147
VRU,vru_accident:MANUAL_DATA:VRU_171,center_frame_stack,26691
VRU,vru_accident:MANUAL_DATA:VRU_171,visual_4frame_stack,110344
VRU,vru_accident:MANUAL_DATA:VRU_171,fusion_stack,115491
VRU,vru_accident:MANUAL_DATA:VRU_172,raw_video,1083262
VRU,vru_accident:MANUAL_DATA:VRU_172,caption_stack,5026
VRU,vru_accident:MANUAL_DATA:VRU_172,center_frame_stack,39493
VRU,vru_accident:MANUAL_DATA:VRU_172,visual_4frame_stack,159960
VRU,vru_accident:MANUAL_DATA:VRU_172,fusion_stack,164986
VRU,vru_accident:MANUAL_DATA:VRU_173,raw_video,380029
VRU,vru_accident:MANUAL_DATA:VRU_173,caption_stack,5246
VRU,vru_accident:MANUAL_DATA:VRU_173,center_frame_stack,26109
VRU,vru_accident:MANUAL_DATA:VRU_173,visual_4frame_stack,105391
VRU,vru_accident:MANUAL_DATA:VRU_173,fusion_stack,110637
VRU,vru_accident:MANUAL_DATA:VRU_174,raw_video,332236
VRU,vru_accident:MANUAL_DATA:VRU_174,caption_stack,5218
VRU,vru_accident:MANUAL_DATA:VRU_174,center_frame_stack,25475
VRU,vru_accident:MANUAL_DATA:VRU_174,visual_4frame_stack,99471
VRU,vru_accident:MANUAL_DATA:VRU_174,fusion_stack,104689
VRU,vru_accident:MANUAL_DATA:VRU_175,raw_video,2143003
VRU,vru_accident:MANUAL_DATA:VRU_175,caption_stack,5050
VRU,vru_accident:MANUAL_DATA:VRU_175,center_frame_stack,24111
VRU,vru_accident:MANUAL_DATA:VRU_175,visual_4frame_stack,117255
VRU,vru_accident:MANUAL_DATA:VRU_175,fusion_stack,122305
VRU,vru_accident:MANUAL_DATA:VRU_176,raw_video,944900
VRU,vru_accident:MANUAL_DATA:VRU_176,caption_stack,5017
VRU,vru_accident:MANUAL_DATA:VRU_176,center_frame_stack,31063
VRU,vru_accident:MANUAL_DATA:VRU_176,visual_4frame_stack,122760
VRU,vru_accident:MANUAL_DATA:VRU_176,fusion_stack,127777
VRU,vru_accident:MANUAL_DATA:VRU_177,raw_video,641444
VRU,vru_accident:MANUAL_DATA:VRU_177,caption_stack,5212
VRU,vru_accident:MANUAL_DATA:VRU_177,center_frame_stack,27998
VRU,vru_accident:MANUAL_DATA:VRU_177,visual_4frame_stack,109749
VRU,vru_accident:MANUAL_DATA:VRU_177,fusion_stack,114961
VRU,vru_accident:MANUAL_DATA:VRU_178,raw_video,2030268
VRU,vru_accident:MANUAL_DATA:VRU_178,caption_stack,5024
VRU,vru_accident:MANUAL_DATA:VRU_178,center_frame_stack,34132
VRU,vru_accident:MANUAL_DATA:VRU_178,visual_4frame_stack,144398
VRU,vru_accident:MANUAL_DATA:VRU_178,fusion_stack,149422
VRU,vru_accident:MANUAL_DATA:VRU_179,raw_video,406334
VRU,vru_accident:MANUAL_DATA:VRU_179,caption_stack,5280
VRU,vru_accident:MANUAL_DATA:VRU_179,center_frame_stack,29824
VRU,vru_accident:MANUAL_DATA:VRU_179,visual_4frame_stack,121642
VRU,vru_accident:MANUAL_DATA:VRU_179,fusion_stack,126922
VRU,vru_accident:MANUAL_DATA:VRU_18,raw_video,2138591
VRU,vru_accident:MANUAL_DATA:VRU_18,caption_stack,5019
VRU,vru_accident:MANUAL_DATA:VRU_18,center_frame_stack,33558
VRU,vru_accident:MANUAL_DATA:VRU_18,visual_4frame_stack,140399
VRU,vru_accident:MANUAL_DATA:VRU_18,fusion_stack,145418
VRU,vru_accident:MANUAL_DATA:VRU_180,raw_video,1244416
VRU,vru_accident:MANUAL_DATA:VRU_180,caption_stack,5125
VRU,vru_accident:MANUAL_DATA:VRU_180,center_frame_stack,35922
VRU,vru_accident:MANUAL_DATA:VRU_180,visual_4frame_stack,144086
VRU,vru_accident:MANUAL_DATA:VRU_180,fusion_stack,149211
VRU,vru_accident:MANUAL_DATA:VRU_181,raw_video,1055179
VRU,vru_accident:MANUAL_DATA:VRU_181,caption_stack,5026
VRU,vru_accident:MANUAL_DATA:VRU_181,center_frame_stack,28933
VRU,vru_accident:MANUAL_DATA:VRU_181,visual_4frame_stack,120139
VRU,vru_accident:MANUAL_DATA:VRU_181,fusion_stack,125165
VRU,vru_accident:MANUAL_DATA:VRU_182,raw_video,576359
VRU,vru_accident:MANUAL_DATA:VRU_182,caption_stack,5242
VRU,vru_accident:MANUAL_DATA:VRU_182,center_frame_stack,24260
VRU,vru_accident:MANUAL_DATA:VRU_182,visual_4frame_stack,97070
VRU,vru_accident:MANUAL_DATA:VRU_182,fusion_stack,102312
VRU,vru_accident:MANUAL_DATA:VRU_183,raw_video,508600
VRU,vru_accident:MANUAL_DATA:VRU_183,caption_stack,5159
VRU,vru_accident:MANUAL_DATA:VRU_183,center_frame_stack,32793
VRU,vru_accident:MANUAL_DATA:VRU_183,visual_4frame_stack,131078
VRU,vru_accident:MANUAL_DATA:VRU_183,fusion_stack,136237
VRU,vru_accident:MANUAL_DATA:VRU_184,raw_video,349162
VRU,vru_accident:MANUAL_DATA:VRU_184,caption_stack,5071
VRU,vru_accident:MANUAL_DATA:VRU_184,center_frame_stack,28111
VRU,vru_accident:MANUAL_DATA:VRU_184,visual_4frame_stack,113980
VRU,vru_accident:MANUAL_DATA:VRU_184,fusion_stack,119051
VRU,vru_accident:MANUAL_DATA:VRU_185,raw_video,1986392
VRU,vru_accident:MANUAL_DATA:VRU_185,caption_stack,5118
VRU,vru_accident:MANUAL_DATA:VRU_185,center_frame_stack,33683
VRU,vru_accident:MANUAL_DATA:VRU_185,visual_4frame_stack,145928
VRU,vru_accident:MANUAL_DATA:VRU_185,fusion_stack,151046
VRU,vru_accident:MANUAL_DATA:VRU_186,raw_video,1131661
VRU,vru_accident:MANUAL_DATA:VRU_186,caption_stack,4934
VRU,vru_accident:MANUAL_DATA:VRU_186,center_frame_stack,31461
VRU,vru_accident:MANUAL_DATA:VRU_186,visual_4frame_stack,108208
VRU,vru_accident:MANUAL_DATA:VRU_186,fusion_stack,113142
VRU,vru_accident:MANUAL_DATA:VRU_187,raw_video,1068003
VRU,vru_accident:MANUAL_DATA:VRU_187,caption_stack,5110
VRU,vru_accident:MANUAL_DATA:VRU_187,center_frame_stack,30664
VRU,vru_accident:MANUAL_DATA:VRU_187,visual_4frame_stack,124611
VRU,vru_accident:MANUAL_DATA:VRU_187,fusion_stack,129721
VRU,vru_accident:MANUAL_DATA:VRU_188,raw_video,846126
VRU,vru_accident:MANUAL_DATA:VRU_188,caption_stack,4971
VRU,vru_accident:MANUAL_DATA:VRU_188,center_frame_stack,25227
VRU,vru_accident:MANUAL_DATA:VRU_188,visual_4frame_stack,92699
VRU,vru_accident:MANUAL_DATA:VRU_188,fusion_stack,97670
VRU,vru_accident:MANUAL_DATA:VRU_189,raw_video,600753
VRU,vru_accident:MANUAL_DATA:VRU_189,caption_stack,5216
VRU,vru_accident:MANUAL_DATA:VRU_189,center_frame_stack,19984
VRU,vru_accident:MANUAL_DATA:VRU_189,visual_4frame_stack,82445
VRU,vru_accident:MANUAL_DATA:VRU_189,fusion_stack,87661
VRU,vru_accident:MANUAL_DATA:VRU_19,raw_video,1266252
VRU,vru_accident:MANUAL_DATA:VRU_19,caption_stack,4892
VRU,vru_accident:MANUAL_DATA:VRU_19,center_frame_stack,40200
VRU,vru_accident:MANUAL_DATA:VRU_19,visual_4frame_stack,170649
VRU,vru_accident:MANUAL_DATA:VRU_19,fusion_stack,175541
VRU,vru_accident:MANUAL_DATA:VRU_190,raw_video,1449711
VRU,vru_accident:MANUAL_DATA:VRU_190,caption_stack,5109
VRU,vru_accident:MANUAL_DATA:VRU_190,center_frame_stack,28205
VRU,vru_accident:MANUAL_DATA:VRU_190,visual_4frame_stack,114954
VRU,vru_accident:MANUAL_DATA:VRU_190,fusion_stack,120063
VRU,vru_accident:MANUAL_DATA:VRU_191,raw_video,538348
VRU,vru_accident:MANUAL_DATA:VRU_191,caption_stack,5003
VRU,vru_accident:MANUAL_DATA:VRU_191,center_frame_stack,38407
VRU,vru_accident:MANUAL_DATA:VRU_191,visual_4frame_stack,156848
VRU,vru_accident:MANUAL_DATA:VRU_191,fusion_stack,161851
VRU,vru_accident:MANUAL_DATA:VRU_192,raw_video,559262
VRU,vru_accident:MANUAL_DATA:VRU_192,caption_stack,5177
VRU,vru_accident:MANUAL_DATA:VRU_192,center_frame_stack,28900
VRU,vru_accident:MANUAL_DATA:VRU_192,visual_4frame_stack,117163
VRU,vru_accident:MANUAL_DATA:VRU_192,fusion_stack,122340
VRU,vru_accident:MANUAL_DATA:VRU_193,raw_video,622677
VRU,vru_accident:MANUAL_DATA:VRU_193,caption_stack,5051
VRU,vru_accident:MANUAL_DATA:VRU_193,center_frame_stack,34313
VRU,vru_accident:MANUAL_DATA:VRU_193,visual_4frame_stack,132667
VRU,vru_accident:MANUAL_DATA:VRU_193,fusion_stack,137718
VRU,vru_accident:MANUAL_DATA:VRU_194,raw_video,545640
VRU,vru_accident:MANUAL_DATA:VRU_194,caption_stack,5197
VRU,vru_accident:MANUAL_DATA:VRU_194,center_frame_stack,39861
VRU,vru_accident:MANUAL_DATA:VRU_194,visual_4frame_stack,160928
VRU,vru_accident:MANUAL_DATA:VRU_194,fusion_stack,166125
VRU,vru_accident:MANUAL_DATA:VRU_195,raw_video,740341
VRU,vru_accident:MANUAL_DATA:VRU_195,caption_stack,5248
VRU,vru_accident:MANUAL_DATA:VRU_195,center_frame_stack,28810
VRU,vru_accident:MANUAL_DATA:VRU_195,visual_4frame_stack,115353
VRU,vru_accident:MANUAL_DATA:VRU_195,fusion_stack,120601
VRU,vru_accident:MANUAL_DATA:VRU_196,raw_video,453046
VRU,vru_accident:MANUAL_DATA:VRU_196,caption_stack,5066
VRU,vru_accident:MANUAL_DATA:VRU_196,center_frame_stack,22439
VRU,vru_accident:MANUAL_DATA:VRU_196,visual_4frame_stack,98450
VRU,vru_accident:MANUAL_DATA:VRU_196,fusion_stack,103516
VRU,vru_accident:MANUAL_DATA:VRU_197,raw_video,1072130
VRU,vru_accident:MANUAL_DATA:VRU_197,caption_stack,4919
VRU,vru_accident:MANUAL_DATA:VRU_197,center_frame_stack,25419
VRU,vru_accident:MANUAL_DATA:VRU_197,visual_4frame_stack,112570
VRU,vru_accident:MANUAL_DATA:VRU_197,fusion_stack,117489
VRU,vru_accident:MANUAL_DATA:VRU_198,raw_video,1248873
VRU,vru_accident:MANUAL_DATA:VRU_198,caption_stack,5007
VRU,vru_accident:MANUAL_DATA:VRU_198,center_frame_stack,30564
VRU,vru_accident:MANUAL_DATA:VRU_198,visual_4frame_stack,120093
VRU,vru_accident:MANUAL_DATA:VRU_198,fusion_stack,125100
VRU,vru_accident:MANUAL_DATA:VRU_199,raw_video,1421630
VRU,vru_accident:MANUAL_DATA:VRU_199,caption_stack,5169
VRU,vru_accident:MANUAL_DATA:VRU_199,center_frame_stack,36219
VRU,vru_accident:MANUAL_DATA:VRU_199,visual_4frame_stack,144682
VRU,vru_accident:MANUAL_DATA:VRU_199,fusion_stack,149851
VRU,vru_accident:MANUAL_DATA:VRU_2,raw_video,1964155
VRU,vru_accident:MANUAL_DATA:VRU_2,caption_stack,4828
VRU,vru_accident:MANUAL_DATA:VRU_2,center_frame_stack,32191
VRU,vru_accident:MANUAL_DATA:VRU_2,visual_4frame_stack,139377
VRU,vru_accident:MANUAL_DATA:VRU_2,fusion_stack,144205
VRU,vru_accident:MANUAL_DATA:VRU_20,raw_video,977445
VRU,vru_accident:MANUAL_DATA:VRU_20,caption_stack,4779
VRU,vru_accident:MANUAL_DATA:VRU_20,center_frame_stack,38440
VRU,vru_accident:MANUAL_DATA:VRU_20,visual_4frame_stack,153482
VRU,vru_accident:MANUAL_DATA:VRU_20,fusion_stack,158261
VRU,vru_accident:MANUAL_DATA:VRU_200,raw_video,1082826
VRU,vru_accident:MANUAL_DATA:VRU_200,caption_stack,5039
VRU,vru_accident:MANUAL_DATA:VRU_200,center_frame_stack,37606
VRU,vru_accident:MANUAL_DATA:VRU_200,visual_4frame_stack,149041
VRU,vru_accident:MANUAL_DATA:VRU_200,fusion_stack,154080
VRU,vru_accident:MANUAL_DATA:VRU_201,raw_video,1289628
VRU,vru_accident:MANUAL_DATA:VRU_201,caption_stack,5104
VRU,vru_accident:MANUAL_DATA:VRU_201,center_frame_stack,25093
VRU,vru_accident:MANUAL_DATA:VRU_201,visual_4frame_stack,87323
VRU,vru_accident:MANUAL_DATA:VRU_201,fusion_stack,92427
VRU,vru_accident:MANUAL_DATA:VRU_202,raw_video,1014938
VRU,vru_accident:MANUAL_DATA:VRU_202,caption_stack,5133
VRU,vru_accident:MANUAL_DATA:VRU_202,center_frame_stack,28437
VRU,vru_accident:MANUAL_DATA:VRU_202,visual_4frame_stack,111485
VRU,vru_accident:MANUAL_DATA:VRU_202,fusion_stack,116618
VRU,vru_accident:MANUAL_DATA:VRU_203,raw_video,1103075
VRU,vru_accident:MANUAL_DATA:VRU_203,caption_stack,5179
VRU,vru_accident:MANUAL_DATA:VRU_203,center_frame_stack,29540
VRU,vru_accident:MANUAL_DATA:VRU_203,visual_4frame_stack,130858
VRU,vru_accident:MANUAL_DATA:VRU_203,fusion_stack,136037
VRU,vru_accident:MANUAL_DATA:VRU_204,raw_video,1005608
VRU,vru_accident:MANUAL_DATA:VRU_204,caption_stack,5199
VRU,vru_accident:MANUAL_DATA:VRU_204,center_frame_stack,24890
VRU,vru_accident:MANUAL_DATA:VRU_204,visual_4frame_stack,95722
VRU,vru_accident:MANUAL_DATA:VRU_204,fusion_stack,100921
VRU,vru_accident:MANUAL_DATA:VRU_205,raw_video,800587
VRU,vru_accident:MANUAL_DATA:VRU_205,caption_stack,5263
VRU,vru_accident:MANUAL_DATA:VRU_205,center_frame_stack,26243
VRU,vru_accident:MANUAL_DATA:VRU_205,visual_4frame_stack,102977
VRU,vru_accident:MANUAL_DATA:VRU_205,fusion_stack,108240
VRU,vru_accident:MANUAL_DATA:VRU_206,raw_video,1289100
VRU,vru_accident:MANUAL_DATA:VRU_206,caption_stack,5006
VRU,vru_accident:MANUAL_DATA:VRU_206,center_frame_stack,50497
VRU,vru_accident:MANUAL_DATA:VRU_206,visual_4frame_stack,203763
VRU,vru_accident:MANUAL_DATA:VRU_206,fusion_stack,208769
VRU,vru_accident:MANUAL_DATA:VRU_207,raw_video,785819
VRU,vru_accident:MANUAL_DATA:VRU_207,caption_stack,5092
VRU,vru_accident:MANUAL_DATA:VRU_207,center_frame_stack,38486
VRU,vru_accident:MANUAL_DATA:VRU_207,visual_4frame_stack,154201
VRU,vru_accident:MANUAL_DATA:VRU_207,fusion_stack,159293
VRU,vru_accident:MANUAL_DATA:VRU_208,raw_video,387285
VRU,vru_accident:MANUAL_DATA:VRU_208,caption_stack,5151
VRU,vru_accident:MANUAL_DATA:VRU_208,center_frame_stack,28004
VRU,vru_accident:MANUAL_DATA:VRU_208,visual_4frame_stack,112811
VRU,vru_accident:MANUAL_DATA:VRU_208,fusion_stack,117962
VRU,vru_accident:MANUAL_DATA:VRU_209,raw_video,694805
VRU,vru_accident:MANUAL_DATA:VRU_209,caption_stack,5142
VRU,vru_accident:MANUAL_DATA:VRU_209,center_frame_stack,24833
VRU,vru_accident:MANUAL_DATA:VRU_209,visual_4frame_stack,96431
VRU,vru_accident:MANUAL_DATA:VRU_209,fusion_stack,101573
VRU,vru_accident:MANUAL_DATA:VRU_21,raw_video,1299812
VRU,vru_accident:MANUAL_DATA:VRU_21,caption_stack,4813
VRU,vru_accident:MANUAL_DATA:VRU_21,center_frame_stack,32723
VRU,vru_accident:MANUAL_DATA:VRU_21,visual_4frame_stack,134835
VRU,vru_accident:MANUAL_DATA:VRU_21,fusion_stack,139648
VRU,vru_accident:MANUAL_DATA:VRU_210,raw_video,1072627
VRU,vru_accident:MANUAL_DATA:VRU_210,caption_stack,4994
VRU,vru_accident:MANUAL_DATA:VRU_210,center_frame_stack,27963
VRU,vru_accident:MANUAL_DATA:VRU_210,visual_4frame_stack,118765
VRU,vru_accident:MANUAL_DATA:VRU_210,fusion_stack,123759
VRU,vru_accident:MANUAL_DATA:VRU_211,raw_video,374854
VRU,vru_accident:MANUAL_DATA:VRU_211,caption_stack,5107
VRU,vru_accident:MANUAL_DATA:VRU_211,center_frame_stack,30988
VRU,vru_accident:MANUAL_DATA:VRU_211,visual_4frame_stack,124731
VRU,vru_accident:MANUAL_DATA:VRU_211,fusion_stack,129838
VRU,vru_accident:MANUAL_DATA:VRU_212,raw_video,760660
VRU,vru_accident:MANUAL_DATA:VRU_212,caption_stack,5009
VRU,vru_accident:MANUAL_DATA:VRU_212,center_frame_stack,29735
VRU,vru_accident:MANUAL_DATA:VRU_212,visual_4frame_stack,121223
VRU,vru_accident:MANUAL_DATA:VRU_212,fusion_stack,126232
VRU,vru_accident:MANUAL_DATA:VRU_213,raw_video,397562
VRU,vru_accident:MANUAL_DATA:VRU_213,caption_stack,5197
VRU,vru_accident:MANUAL_DATA:VRU_213,center_frame_stack,29173
VRU,vru_accident:MANUAL_DATA:VRU_213,visual_4frame_stack,115596
VRU,vru_accident:MANUAL_DATA:VRU_213,fusion_stack,120793
VRU,vru_accident:MANUAL_DATA:VRU_214,raw_video,359267
VRU,vru_accident:MANUAL_DATA:VRU_214,caption_stack,5271
VRU,vru_accident:MANUAL_DATA:VRU_214,center_frame_stack,28813
VRU,vru_accident:MANUAL_DATA:VRU_214,visual_4frame_stack,115840
VRU,vru_accident:MANUAL_DATA:VRU_214,fusion_stack,121111
VRU,vru_accident:MANUAL_DATA:VRU_215,raw_video,744516
VRU,vru_accident:MANUAL_DATA:VRU_215,caption_stack,5075
VRU,vru_accident:MANUAL_DATA:VRU_215,center_frame_stack,41883
VRU,vru_accident:MANUAL_DATA:VRU_215,visual_4frame_stack,170250
VRU,vru_accident:MANUAL_DATA:VRU_215,fusion_stack,175325
VRU,vru_accident:MANUAL_DATA:VRU_216,raw_video,981677
VRU,vru_accident:MANUAL_DATA:VRU_216,caption_stack,5110
VRU,vru_accident:MANUAL_DATA:VRU_216,center_frame_stack,33024
VRU,vru_accident:MANUAL_DATA:VRU_216,visual_4frame_stack,106628
VRU,vru_accident:MANUAL_DATA:VRU_216,fusion_stack,111738
VRU,vru_accident:MANUAL_DATA:VRU_217,raw_video,423677
VRU,vru_accident:MANUAL_DATA:VRU_217,caption_stack,5123
VRU,vru_accident:MANUAL_DATA:VRU_217,center_frame_stack,25331
VRU,vru_accident:MANUAL_DATA:VRU_217,visual_4frame_stack,103316
VRU,vru_accident:MANUAL_DATA:VRU_217,fusion_stack,108439
VRU,vru_accident:MANUAL_DATA:VRU_218,raw_video,270025
VRU,vru_accident:MANUAL_DATA:VRU_218,caption_stack,5169
VRU,vru_accident:MANUAL_DATA:VRU_218,center_frame_stack,20136
VRU,vru_accident:MANUAL_DATA:VRU_218,visual_4frame_stack,83831
VRU,vru_accident:MANUAL_DATA:VRU_218,fusion_stack,89000
VRU,vru_accident:MANUAL_DATA:VRU_219,raw_video,585725
VRU,vru_accident:MANUAL_DATA:VRU_219,caption_stack,5062
VRU,vru_accident:MANUAL_DATA:VRU_219,center_frame_stack,39448
VRU,vru_accident:MANUAL_DATA:VRU_219,visual_4frame_stack,159611
VRU,vru_accident:MANUAL_DATA:VRU_219,fusion_stack,164673
VRU,vru_accident:MANUAL_DATA:VRU_22,raw_video,676598
VRU,vru_accident:MANUAL_DATA:VRU_22,caption_stack,4691
VRU,vru_accident:MANUAL_DATA:VRU_22,center_frame_stack,17914
VRU,vru_accident:MANUAL_DATA:VRU_22,visual_4frame_stack,73043
VRU,vru_accident:MANUAL_DATA:VRU_22,fusion_stack,77734
VRU,vru_accident:MANUAL_DATA:VRU_220,raw_video,614938
VRU,vru_accident:MANUAL_DATA:VRU_220,caption_stack,5056
VRU,vru_accident:MANUAL_DATA:VRU_220,center_frame_stack,31041
VRU,vru_accident:MANUAL_DATA:VRU_220,visual_4frame_stack,124248
VRU,vru_accident:MANUAL_DATA:VRU_220,fusion_stack,129304
VRU,vru_accident:MANUAL_DATA:VRU_221,raw_video,496945
VRU,vru_accident:MANUAL_DATA:VRU_221,caption_stack,5095
VRU,vru_accident:MANUAL_DATA:VRU_221,center_frame_stack,25434
VRU,vru_accident:MANUAL_DATA:VRU_221,visual_4frame_stack,99236
VRU,vru_accident:MANUAL_DATA:VRU_221,fusion_stack,104331
VRU,vru_accident:MANUAL_DATA:VRU_222,raw_video,1079321
VRU,vru_accident:MANUAL_DATA:VRU_222,caption_stack,5123
VRU,vru_accident:MANUAL_DATA:VRU_222,center_frame_stack,39066
VRU,vru_accident:MANUAL_DATA:VRU_222,visual_4frame_stack,147290
VRU,vru_accident:MANUAL_DATA:VRU_222,fusion_stack,152413
VRU,vru_accident:MANUAL_DATA:VRU_223,raw_video,525712
VRU,vru_accident:MANUAL_DATA:VRU_223,caption_stack,5211
VRU,vru_accident:MANUAL_DATA:VRU_223,center_frame_stack,23978
VRU,vru_accident:MANUAL_DATA:VRU_223,visual_4frame_stack,92579
VRU,vru_accident:MANUAL_DATA:VRU_223,fusion_stack,97790
VRU,vru_accident:MANUAL_DATA:VRU_224,raw_video,936875
VRU,vru_accident:MANUAL_DATA:VRU_224,caption_stack,5003
VRU,vru_accident:MANUAL_DATA:VRU_224,center_frame_stack,38755
VRU,vru_accident:MANUAL_DATA:VRU_224,visual_4frame_stack,154183
VRU,vru_accident:MANUAL_DATA:VRU_224,fusion_stack,159186
VRU,vru_accident:MANUAL_DATA:VRU_225,raw_video,441188
VRU,vru_accident:MANUAL_DATA:VRU_225,caption_stack,5256
VRU,vru_accident:MANUAL_DATA:VRU_225,center_frame_stack,36505
VRU,vru_accident:MANUAL_DATA:VRU_225,visual_4frame_stack,146571
VRU,vru_accident:MANUAL_DATA:VRU_225,fusion_stack,151827
VRU,vru_accident:MANUAL_DATA:VRU_226,raw_video,726433
VRU,vru_accident:MANUAL_DATA:VRU_226,caption_stack,5162
VRU,vru_accident:MANUAL_DATA:VRU_226,center_frame_stack,31971
VRU,vru_accident:MANUAL_DATA:VRU_226,visual_4frame_stack,132027
VRU,vru_accident:MANUAL_DATA:VRU_226,fusion_stack,137189
VRU,vru_accident:MANUAL_DATA:VRU_227,raw_video,833685
VRU,vru_accident:MANUAL_DATA:VRU_227,caption_stack,5024
VRU,vru_accident:MANUAL_DATA:VRU_227,center_frame_stack,26241
VRU,vru_accident:MANUAL_DATA:VRU_227,visual_4frame_stack,109047
VRU,vru_accident:MANUAL_DATA:VRU_227,fusion_stack,114071
VRU,vru_accident:MANUAL_DATA:VRU_228,raw_video,979207
VRU,vru_accident:MANUAL_DATA:VRU_228,caption_stack,5100
VRU,vru_accident:MANUAL_DATA:VRU_228,center_frame_stack,25137
VRU,vru_accident:MANUAL_DATA:VRU_228,visual_4frame_stack,100648
VRU,vru_accident:MANUAL_DATA:VRU_228,fusion_stack,105748
VRU,vru_accident:MANUAL_DATA:VRU_229,raw_video,960002
VRU,vru_accident:MANUAL_DATA:VRU_229,caption_stack,5083
VRU,vru_accident:MANUAL_DATA:VRU_229,center_frame_stack,29284
VRU,vru_accident:MANUAL_DATA:VRU_229,visual_4frame_stack,124846
VRU,vru_accident:MANUAL_DATA:VRU_229,fusion_stack,129929
VRU,vru_accident:MANUAL_DATA:VRU_23,raw_video,1863641
VRU,vru_accident:MANUAL_DATA:VRU_23,caption_stack,4818
VRU,vru_accident:MANUAL_DATA:VRU_23,center_frame_stack,28881
VRU,vru_accident:MANUAL_DATA:VRU_23,visual_4frame_stack,123676
VRU,vru_accident:MANUAL_DATA:VRU_23,fusion_stack,128494
VRU,vru_accident:MANUAL_DATA:VRU_230,raw_video,477103
VRU,vru_accident:MANUAL_DATA:VRU_230,caption_stack,4932
VRU,vru_accident:MANUAL_DATA:VRU_230,center_frame_stack,24112
VRU,vru_accident:MANUAL_DATA:VRU_230,visual_4frame_stack,99496
VRU,vru_accident:MANUAL_DATA:VRU_230,fusion_stack,104428
VRU,vru_accident:MANUAL_DATA:VRU_231,raw_video,409533
VRU,vru_accident:MANUAL_DATA:VRU_231,caption_stack,5039
VRU,vru_accident:MANUAL_DATA:VRU_231,center_frame_stack,29709
VRU,vru_accident:MANUAL_DATA:VRU_231,visual_4frame_stack,118572
