dataset,query_id,difficulty,event_type,event_family,contract_family,cluster,positive_count,candidate_count,representation,vector_bytes_per_clip,ndcg_at_10,hit_at_10,recall_at_10
VRU,vru2:nofilter:0079,nofilter,ego-car hits or nearmiss a crossing pedestrian,dynamic_event,open_event,VRU|ego-car hits or nearmiss a crossing pedestrian,6,1000,center_frame,2048,0.0,0.0,0.0
VRU,vru2:nofilter:0079,nofilter,ego-car hits or nearmiss a crossing pedestrian,dynamic_event,open_event,VRU|ego-car hits or nearmiss a crossing pedestrian,6,1000,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:nofilter:0079,nofilter,ego-car hits or nearmiss a crossing pedestrian,dynamic_event,open_event,VRU|ego-car hits or nearmiss a crossing pedestrian,6,1000,fusion,12288,0.0,0.0,0.0
VRU,vru2:weather_light:0080,weather_light,ego-car hits or nearmiss a crossing pedestrian,dynamic_event,context_filtered,VRU|ego-car hits or nearmiss a crossing pedestrian,6,695,caption,4096,0.0,0.0,0.0
VRU,vru2:weather_light:0080,weather_light,ego-car hits or nearmiss a crossing pedestrian,dynamic_event,context_filtered,VRU|ego-car hits or nearmiss a crossing pedestrian,6,695,center_frame,2048,0.0,0.0,0.0
VRU,vru2:weather_light:0080,weather_light,ego-car hits or nearmiss a crossing pedestrian,dynamic_event,context_filtered,VRU|ego-car hits or nearmiss a crossing pedestrian,6,695,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:weather_light:0080,weather_light,ego-car hits or nearmiss a crossing pedestrian,dynamic_event,context_filtered,VRU|ego-car hits or nearmiss a crossing pedestrian,6,695,fusion,12288,0.0,0.0,0.0
VRU,vru2:road_type:0081,road_type,ego-car hits or nearmiss a crossing pedestrian,dynamic_event,context_filtered,VRU|ego-car hits or nearmiss a crossing pedestrian,6,584,caption,4096,0.0,0.0,0.0
VRU,vru2:road_type:0081,road_type,ego-car hits or nearmiss a crossing pedestrian,dynamic_event,context_filtered,VRU|ego-car hits or nearmiss a crossing pedestrian,6,584,center_frame,2048,0.0,0.0,0.0
VRU,vru2:road_type:0081,road_type,ego-car hits or nearmiss a crossing pedestrian,dynamic_event,context_filtered,VRU|ego-car hits or nearmiss a crossing pedestrian,6,584,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:road_type:0081,road_type,ego-car hits or nearmiss a crossing pedestrian,dynamic_event,context_filtered,VRU|ego-car hits or nearmiss a crossing pedestrian,6,584,fusion,12288,0.0,0.0,0.0
VRU,vru2:location:0082,location,ego-car hits or nearmiss a crossing pedestrian,dynamic_event,context_filtered,VRU|ego-car hits or nearmiss a crossing pedestrian,6,873,caption,4096,0.0,0.0,0.0
VRU,vru2:location:0082,location,ego-car hits or nearmiss a crossing pedestrian,dynamic_event,context_filtered,VRU|ego-car hits or nearmiss a crossing pedestrian,6,873,center_frame,2048,0.0,0.0,0.0
VRU,vru2:location:0082,location,ego-car hits or nearmiss a crossing pedestrian,dynamic_event,context_filtered,VRU|ego-car hits or nearmiss a crossing pedestrian,6,873,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:location:0082,location,ego-car hits or nearmiss a crossing pedestrian,dynamic_event,context_filtered,VRU|ego-car hits or nearmiss a crossing pedestrian,6,873,fusion,12288,0.0,0.0,0.0
VRU,vru2:nofilter:0083,nofilter,ego-car hits a motorcycle or cyclist,dynamic_event,open_event,VRU|ego-car hits a motorcycle or cyclist,5,1000,caption,4096,0.0,0.0,0.0
VRU,vru2:nofilter:0083,nofilter,ego-car hits a motorcycle or cyclist,dynamic_event,open_event,VRU|ego-car hits a motorcycle or cyclist,5,1000,center_frame,2048,0.0,0.0,0.0
VRU,vru2:nofilter:0083,nofilter,ego-car hits a motorcycle or cyclist,dynamic_event,open_event,VRU|ego-car hits a motorcycle or cyclist,5,1000,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:nofilter:0083,nofilter,ego-car hits a motorcycle or cyclist,dynamic_event,open_event,VRU|ego-car hits a motorcycle or cyclist,5,1000,fusion,12288,0.0,0.0,0.0
VRU,vru2:nofilter:0084,nofilter,car hits or nearmiss pedestrian,dynamic_event,open_event,VRU|car hits or nearmiss pedestrian,5,1000,caption,4096,0.0,0.0,0.0
VRU,vru2:nofilter:0084,nofilter,car hits or nearmiss pedestrian,dynamic_event,open_event,VRU|car hits or nearmiss pedestrian,5,1000,center_frame,2048,0.0,0.0,0.0
VRU,vru2:nofilter:0084,nofilter,car hits or nearmiss pedestrian,dynamic_event,open_event,VRU|car hits or nearmiss pedestrian,5,1000,visual_4frame,8192,0.16958010263680806,1.0,0.2
VRU,vru2:nofilter:0084,nofilter,car hits or nearmiss pedestrian,dynamic_event,open_event,VRU|car hits or nearmiss pedestrian,5,1000,fusion,12288,0.0,0.0,0.0
VRU,vru2:weather_light:0085,weather_light,car hits or nearmiss pedestrian,dynamic_event,context_filtered,VRU|car hits or nearmiss pedestrian,5,695,caption,4096,0.0,0.0,0.0
VRU,vru2:weather_light:0085,weather_light,car hits or nearmiss pedestrian,dynamic_event,context_filtered,VRU|car hits or nearmiss pedestrian,5,695,center_frame,2048,0.0,0.0,0.0
VRU,vru2:weather_light:0085,weather_light,car hits or nearmiss pedestrian,dynamic_event,context_filtered,VRU|car hits or nearmiss pedestrian,5,695,visual_4frame,8192,0.16958010263680806,1.0,0.2
VRU,vru2:weather_light:0085,weather_light,car hits or nearmiss pedestrian,dynamic_event,context_filtered,VRU|car hits or nearmiss pedestrian,5,695,fusion,12288,0.0,0.0,0.0
AIHUB,acctv2:nofilter:0001,nofilter,Gathering,scene_state,open_event,AIHUB|Gathering,63,269,caption,4096,0.7951657524814092,1.0,0.12698412698412698
AIHUB,acctv2:nofilter:0001,nofilter,Gathering,scene_state,open_event,AIHUB|Gathering,63,269,center_frame,2048,0.3836331529183765,1.0,0.047619047619047616
AIHUB,acctv2:nofilter:0001,nofilter,Gathering,scene_state,open_event,AIHUB|Gathering,63,269,visual_4frame,8192,0.20511666732794362,1.0,0.031746031746031744
AIHUB,acctv2:nofilter:0001,nofilter,Gathering,scene_state,open_event,AIHUB|Gathering,63,269,fusion,12288,0.4760705018418427,1.0,0.07936507936507936
AIHUB,acctv2:night:0002,night,Gathering,scene_state,context_filtered,AIHUB|Gathering,40,152,caption,4096,0.3088720787393925,1.0,0.1
AIHUB,acctv2:night:0002,night,Gathering,scene_state,context_filtered,AIHUB|Gathering,40,152,center_frame,2048,0.36885567213865295,1.0,0.075
AIHUB,acctv2:night:0002,night,Gathering,scene_state,context_filtered,AIHUB|Gathering,40,152,visual_4frame,8192,0.4225749983705865,1.0,0.075
AIHUB,acctv2:night:0002,night,Gathering,scene_state,context_filtered,AIHUB|Gathering,40,152,fusion,12288,0.36288691033421755,1.0,0.075
AIHUB,acctv2:night:0003,night,Gathering,scene_state,context_filtered,AIHUB|Gathering,23,117,caption,4096,1.0,1.0,0.43478260869565216
AIHUB,acctv2:night:0003,night,Gathering,scene_state,context_filtered,AIHUB|Gathering,23,117,center_frame,2048,0.49118023727106014,1.0,0.17391304347826086
AIHUB,acctv2:night:0003,night,Gathering,scene_state,context_filtered,AIHUB|Gathering,23,117,visual_4frame,8192,0.42883980903376645,1.0,0.17391304347826086
AIHUB,acctv2:night:0003,night,Gathering,scene_state,context_filtered,AIHUB|Gathering,23,117,fusion,12288,0.9148568823583791,1.0,0.391304347826087
AIHUB,acctv2:nofilter:0004,nofilter,Flood,scene_state,open_event,AIHUB|Flood,53,269,caption,4096,1.0,1.0,0.18867924528301888
AIHUB,acctv2:nofilter:0004,nofilter,Flood,scene_state,open_event,AIHUB|Flood,53,269,center_frame,2048,0.9305687780632229,1.0,0.16981132075471697
AIHUB,acctv2:nofilter:0004,nofilter,Flood,scene_state,open_event,AIHUB|Flood,53,269,visual_4frame,8192,0.9305687780632229,1.0,0.16981132075471697
AIHUB,acctv2:nofilter:0004,nofilter,Flood,scene_state,open_event,AIHUB|Flood,53,269,fusion,12288,1.0,1.0,0.18867924528301888
AIHUB,acctv2:night:0005,night,Flood,scene_state,context_filtered,AIHUB|Flood,34,152,caption,4096,1.0,1.0,0.29411764705882354
AIHUB,acctv2:night:0005,night,Flood,scene_state,context_filtered,AIHUB|Flood,34,152,center_frame,2048,0.8611375561264456,1.0,0.2647058823529412
AIHUB,acctv2:night:0005,night,Flood,scene_state,context_filtered,AIHUB|Flood,34,152,visual_4frame,8192,0.7877736340270853,1.0,0.23529411764705882
AIHUB,acctv2:night:0005,night,Flood,scene_state,context_filtered,AIHUB|Flood,34,152,fusion,12288,1.0,1.0,0.29411764705882354
AIHUB,acctv2:night:0006,night,Flood,scene_state,context_filtered,AIHUB|Flood,19,117,caption,4096,1.0,1.0,0.5263157894736842
AIHUB,acctv2:night:0006,night,Flood,scene_state,context_filtered,AIHUB|Flood,19,117,center_frame,2048,0.7264127302306637,1.0,0.3684210526315789
AIHUB,acctv2:night:0006,night,Flood,scene_state,context_filtered,AIHUB|Flood,19,117,visual_4frame,8192,0.7670273914429266,1.0,0.3684210526315789
AIHUB,acctv2:night:0006,night,Flood,scene_state,context_filtered,AIHUB|Flood,19,117,fusion,12288,1.0,1.0,0.5263157894736842
AIHUB,acctv2:place_type:0007,place_type,Flood,scene_state,context_filtered,AIHUB|Flood,36,36,caption,4096,1.0,1.0,0.2777777777777778
AIHUB,acctv2:place_type:0007,place_type,Flood,scene_state,context_filtered,AIHUB|Flood,36,36,center_frame,2048,1.0,1.0,0.2777777777777778
AIHUB,acctv2:place_type:0007,place_type,Flood,scene_state,context_filtered,AIHUB|Flood,36,36,visual_4frame,8192,1.0,1.0,0.2777777777777778
AIHUB,acctv2:place_type:0007,place_type,Flood,scene_state,context_filtered,AIHUB|Flood,36,36,fusion,12288,1.0,1.0,0.2777777777777778
AIHUB,acctv2:place_type:0008,place_type,Flood,scene_state,context_filtered,AIHUB|Flood,10,10,caption,4096,1.0,1.0,1.0
AIHUB,acctv2:place_type:0008,place_type,Flood,scene_state,context_filtered,AIHUB|Flood,10,10,center_frame,2048,1.0,1.0,1.0
AIHUB,acctv2:place_type:0008,place_type,Flood,scene_state,context_filtered,AIHUB|Flood,10,10,visual_4frame,8192,1.0,1.0,1.0
AIHUB,acctv2:place_type:0008,place_type,Flood,scene_state,context_filtered,AIHUB|Flood,10,10,fusion,12288,1.0,1.0,1.0
AIHUB,acctv2:nofilter:0009,nofilter,Invasion,dynamic_event,open_event,AIHUB|Invasion,50,269,caption,4096,1.0,1.0,0.2
AIHUB,acctv2:nofilter:0009,nofilter,Invasion,dynamic_event,open_event,AIHUB|Invasion,50,269,center_frame,2048,0.2200917662980802,1.0,0.02
AIHUB,acctv2:nofilter:0009,nofilter,Invasion,dynamic_event,open_event,AIHUB|Invasion,50,269,visual_4frame,8192,0.13886244387355456,1.0,0.02
AIHUB,acctv2:nofilter:0009,nofilter,Invasion,dynamic_event,open_event,AIHUB|Invasion,50,269,fusion,12288,0.611019150498302,1.0,0.1
AIHUB,acctv2:night:0010,night,Invasion,dynamic_event,context_filtered,AIHUB|Invasion,50,117,caption,4096,1.0,1.0,0.2
AIHUB,acctv2:night:0010,night,Invasion,dynamic_event,context_filtered,AIHUB|Invasion,50,117,center_frame,2048,0.2863459897524693,1.0,0.04
AIHUB,acctv2:night:0010,night,Invasion,dynamic_event,context_filtered,AIHUB|Invasion,50,117,visual_4frame,8192,0.36288691033421755,1.0,0.06
AIHUB,acctv2:night:0010,night,Invasion,dynamic_event,context_filtered,AIHUB|Invasion,50,117,fusion,12288,0.857980942822373,1.0,0.16
AIHUB,acctv2:nofilter:0011,nofilter,Falldown,dynamic_event,open_event,AIHUB|Falldown,40,269,caption,4096,0.7605591431973849,1.0,0.175
AIHUB,acctv2:nofilter:0011,nofilter,Falldown,dynamic_event,open_event,AIHUB|Falldown,40,269,center_frame,2048,0.0,0.0,0.0
AIHUB,acctv2:nofilter:0011,nofilter,Falldown,dynamic_event,open_event,AIHUB|Falldown,40,269,visual_4frame,8192,0.07839826897867534,1.0,0.025
AIHUB,acctv2:nofilter:0011,nofilter,Falldown,dynamic_event,open_event,AIHUB|Falldown,40,269,fusion,12288,0.6969383549984333,1.0,0.15
AIHUB,acctv2:night:0012,night,Falldown,dynamic_event,context_filtered,AIHUB|Falldown,25,152,caption,4096,0.35969100690634187,1.0,0.16
AIHUB,acctv2:night:0012,night,Falldown,dynamic_event,context_filtered,AIHUB|Falldown,25,152,center_frame,2048,0.0,0.0,0.0
AIHUB,acctv2:night:0012,night,Falldown,dynamic_event,context_filtered,AIHUB|Falldown,25,152,visual_4frame,8192,0.09478836436955079,1.0,0.04
AIHUB,acctv2:night:0012,night,Falldown,dynamic_event,context_filtered,AIHUB|Falldown,25,152,fusion,12288,0.5206178632166883,1.0,0.2
AIHUB,acctv2:night:0013,night,Falldown,dynamic_event,context_filtered,AIHUB|Falldown,15,117,caption,4096,0.314880130667631,1.0,0.13333333333333333
AIHUB,acctv2:night:0013,night,Falldown,dynamic_event,context_filtered,AIHUB|Falldown,15,117,center_frame,2048,0.1100458831490401,1.0,0.06666666666666667
AIHUB,acctv2:night:0013,night,Falldown,dynamic_event,context_filtered,AIHUB|Falldown,15,117,visual_4frame,8192,0.1100458831490401,1.0,0.06666666666666667
AIHUB,acctv2:night:0013,night,Falldown,dynamic_event,context_filtered,AIHUB|Falldown,15,117,fusion,12288,0.4085359184257956,1.0,0.2
AIHUB,acctv2:nofilter:0014,nofilter,Crowd,scene_state,open_event,AIHUB|Crowd,36,269,caption,4096,1.0,1.0,0.2777777777777778
AIHUB,acctv2:nofilter:0014,nofilter,Crowd,scene_state,open_event,AIHUB|Crowd,36,269,center_frame,2048,0.9363792118010483,1.0,0.25
AIHUB,acctv2:nofilter:0014,nofilter,Crowd,scene_state,open_event,AIHUB|Crowd,36,269,visual_4frame,8192,0.9305687780632229,1.0,0.25
AIHUB,acctv2:nofilter:0014,nofilter,Crowd,scene_state,open_event,AIHUB|Crowd,36,269,fusion,12288,1.0,1.0,0.2777777777777778
AIHUB,acctv2:night:0015,night,Crowd,scene_state,context_filtered,AIHUB|Crowd,36,152,caption,4096,0.88995411685096,1.0,0.25
AIHUB,acctv2:night:0015,night,Crowd,scene_state,context_filtered,AIHUB|Crowd,36,152,center_frame,2048,0.8263333286520084,1.0,0.2222222222222222
AIHUB,acctv2:night:0015,night,Crowd,scene_state,context_filtered,AIHUB|Crowd,36,152,visual_4frame,8192,0.617585285916322,1.0,0.16666666666666666
AIHUB,acctv2:night:0015,night,Crowd,scene_state,context_filtered,AIHUB|Crowd,36,152,fusion,12288,1.0,1.0,0.2777777777777778
AIHUB,acctv2:nofilter:0016,nofilter,Fight,dynamic_event,open_event,AIHUB|Fight,27,269,caption,4096,1.0,1.0,0.37037037037037035
AIHUB,acctv2:nofilter:0016,nofilter,Fight,dynamic_event,open_event,AIHUB|Fight,27,269,center_frame,2048,0.0,0.0,0.0
AIHUB,acctv2:nofilter:0016,nofilter,Fight,dynamic_event,open_event,AIHUB|Fight,27,269,visual_4frame,8192,0.0,0.0,0.0
AIHUB,acctv2:nofilter:0016,nofilter,Fight,dynamic_event,open_event,AIHUB|Fight,27,269,fusion,12288,0.2719144540092836,1.0,0.1111111111111111
AIHUB,acctv2:night:0017,night,Fight,dynamic_event,context_filtered,AIHUB|Fight,17,152,caption,4096,0.6816808362189439,1.0,0.35294117647058826
AIHUB,acctv2:night:0017,night,Fight,dynamic_event,context_filtered,AIHUB|Fight,17,152,center_frame,2048,0.0,0.0,0.0
AIHUB,acctv2:night:0017,night,Fight,dynamic_event,context_filtered,AIHUB|Fight,17,152,visual_4frame,8192,0.0,0.0,0.0
AIHUB,acctv2:night:0017,night,Fight,dynamic_event,context_filtered,AIHUB|Fight,17,152,fusion,12288,0.20829366581033185,1.0,0.11764705882352941
AIHUB,acctv2:night:0018,night,Fight,dynamic_event,context_filtered,AIHUB|Fight,10,117,caption,4096,1.0,1.0,1.0
AIHUB,acctv2:night:0018,night,Fight,dynamic_event,context_filtered,AIHUB|Fight,10,117,center_frame,2048,0.0,0.0,0.0
AIHUB,acctv2:night:0018,night,Fight,dynamic_event,context_filtered,AIHUB|Fight,10,117,visual_4frame,8192,0.0,0.0,0.0
AIHUB,acctv2:night:0018,night,Fight,dynamic_event,context_filtered,AIHUB|Fight,10,117,fusion,12288,0.6122496142821666,1.0,0.5
