query_id,scoring,ndcg10_B2,ndcg10_B4,ndcg10_videodedup_B2,ndcg10_videodedup_B4,dataset_id,query_text,task,metadata_filter,relevance_def,coupling,difficulty,stratum,normal_stratum,degenerate,phi_value_level,V_field_level,positive_count,positive_count_semantic,distinct_videos,delta,delta_dedup,pair
uca:event_position_bin:0118,strict,0.21726071285222986,0.5806020001118019,0.21726071285222986,0.5806020001118019,uca_ucfcrime,Find scenes with fire or smoke.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},fire,low,event_position_bin,annotation_timing,False,False,0.0311,0.0472,53,137,50,0.363341287259572,0.363341287259572,event_position_bin|fire
uca:event_position_bin:0119,semantic,0.0,0.07839826897867533,0.0,0.07839826897867533,uca_ucfcrime,Find scenes where a weapon is visible.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},weapon,low,event_position_bin,annotation_timing,False,False,0.0108,0.0187,37,143,34,0.07839826897867533,0.07839826897867533,event_position_bin|weapon
uca:event_position_bin:0119,strict,0.0,0.07839826897867533,0.0,0.07839826897867533,uca_ucfcrime,Find scenes where a weapon is visible.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},weapon,low,event_position_bin,annotation_timing,False,False,0.0108,0.0187,37,143,34,0.07839826897867533,0.07839826897867533,event_position_bin|weapon
uca:event_position_bin:0120,semantic,0.2082936658103318,0.22009176629808017,0.2082936658103318,0.22009176629808017,uca_ucfcrime,Find scenes where someone is running.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},running,low,event_position_bin,annotation_timing,False,False,0.0202,0.0362,102,307,102,0.011798100487748375,0.011798100487748375,event_position_bin|running
uca:event_position_bin:0120,strict,0.13886244387355454,0.22009176629808017,0.13886244387355454,0.22009176629808017,uca_ucfcrime,Find scenes where someone is running.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},running,low,event_position_bin,annotation_timing,False,False,0.0202,0.0362,102,307,102,0.08122932242452563,0.08122932242452563,event_position_bin|running
uca:event_position_bin:0121,semantic,0.22784037450527975,0.0,0.22784037450527975,0.0,uca_ucfcrime,Find scenes of a vehicle crash.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},crash,low,event_position_bin,annotation_timing,False,False,0.0129,0.0332,17,72,15,-0.22784037450527975,-0.22784037450527975,event_position_bin|crash
uca:event_position_bin:0121,strict,0.0,0.0,0.0,0.0,uca_ucfcrime,Find scenes of a vehicle crash.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},crash,low,event_position_bin,annotation_timing,False,False,0.0129,0.0332,17,72,15,0.0,0.0,event_position_bin|crash
uca:event_position_bin:0122,semantic,0.6969383549984332,0.22009176629808017,0.5868924718493931,0.22009176629808017,uca_ucfcrime,Find scenes involving money or a cash register.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},money,low,event_position_bin,annotation_timing,False,False,0.0002,0.0118,34,117,27,-0.476846588700353,-0.36680070555131294,event_position_bin|money
uca:event_position_bin:0122,strict,0.06943122193677727,0.22009176629808017,0.06943122193677727,0.22009176629808017,uca_ucfcrime,Find scenes involving money or a cash register.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},money,low,event_position_bin,annotation_timing,False,False,0.0002,0.0118,34,117,27,0.15066054436130288,0.15066054436130288,event_position_bin|money
uca:event_position_bin:0123,semantic,0.48471198902551854,0.30523488393970116,0.48471198902551854,0.30523488393970116,uca_ucfcrime,Find scenes where someone interacts with a door.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},door,low,event_position_bin,annotation_timing,False,False,0.0128,0.0129,193,703,184,-0.17947710508581738,-0.17947710508581738,event_position_bin|door
uca:event_position_bin:0123,strict,0.06943122193677727,0.30523488393970116,0.06943122193677727,0.30523488393970116,uca_ucfcrime,Find scenes where someone interacts with a door.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},door,low,event_position_bin,annotation_timing,False,False,0.0128,0.0129,193,703,184,0.2358036620029239,0.2358036620029239,event_position_bin|door
uca:event_position_bin:0124,semantic,0.14201905717762703,0.07336392209936005,0.14201905717762703,0.07336392209936005,uca_ucfcrime,Find scenes where someone takes or grabs an item.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},take,low,event_position_bin,annotation_timing,False,False,0.0335,0.0545,143,409,139,-0.06865513507826698,-0.06865513507826698,event_position_bin|take
uca:event_position_bin:0124,strict,0.0,0.07336392209936005,0.0,0.07336392209936005,uca_ucfcrime,Find scenes where someone takes or grabs an item.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},take,low,event_position_bin,annotation_timing,False,False,0.0335,0.0545,143,409,139,0.07336392209936005,0.07336392209936005,event_position_bin|take
uca:event_position_bin:0125,semantic,0.17947710508581735,0.22009176629808017,0.17947710508581735,0.22009176629808017,uca_ucfcrime,Find scenes where someone enters or leaves a place.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},enterexit,low,event_position_bin,annotation_timing,False,False,0.0141,0.0171,104,326,102,0.040614661212262815,0.040614661212262815,event_position_bin|enterexit
uca:event_position_bin:0125,strict,0.11004588314904008,0.22009176629808017,0.11004588314904008,0.22009176629808017,uca_ucfcrime,Find scenes where someone enters or leaves a place.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},enterexit,low,event_position_bin,annotation_timing,False,False,0.0141,0.0171,104,326,102,0.11004588314904008,0.11004588314904008,event_position_bin|enterexit
uca:event_position_bin:0126,semantic,0.0,0.07839826897867533,0.0,0.07839826897867533,uca_ucfcrime,Find scenes where someone falls to the ground.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},falls,low,event_position_bin,annotation_timing,False,False,0.0135,0.0206,33,90,32,0.07839826897867533,0.07839826897867533,event_position_bin|falls
uca:event_position_bin:0126,strict,0.0,0.07839826897867533,0.0,0.07839826897867533,uca_ucfcrime,Find scenes where someone falls to the ground.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},falls,low,event_position_bin,annotation_timing,False,False,0.0135,0.0206,33,90,32,0.07839826897867533,0.07839826897867533,event_position_bin|falls
uca:event_position_bin:0127,semantic,0.1736666713479918,0.27191445400928355,0.1736666713479918,0.27191445400928355,uca_ucfcrime,Find scenes where people are fighting or hitting each other.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},fight,low,event_position_bin,annotation_timing,False,False,0.0332,0.0448,114,297,109,0.09824778266129175,0.09824778266129175,event_position_bin|fight
uca:event_position_bin:0127,strict,0.11004588314904008,0.27191445400928355,0.11004588314904008,0.27191445400928355,uca_ucfcrime,Find scenes where people are fighting or hitting each other.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},fight,low,event_position_bin,annotation_timing,False,False,0.0332,0.0448,114,297,109,0.16186857086024348,0.16186857086024348,event_position_bin|fight
uca:event_position_bin:0128,semantic,0.5847192329112588,0.5716145678915879,0.5847192329112588,0.498250645792228,uca_ucfcrime,Find scenes with fire or smoke.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},fire,low,event_position_bin,annotation_timing,False,False,0.0186,0.0472,51,137,47,-0.013104665019670891,-0.08646858711903083,event_position_bin|fire
uca:event_position_bin:0128,strict,0.2726701556894781,0.5716145678915879,0.2726701556894781,0.498250645792228,uca_ucfcrime,Find scenes with fire or smoke.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},fire,low,event_position_bin,annotation_timing,False,False,0.0186,0.0472,51,137,47,0.2989444122021098,0.2255804901027499,event_position_bin|fire
uca:event_position_bin:0129,semantic,0.0,0.0,0.0,0.0,uca_ucfcrime,Find scenes where a weapon is visible.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},weapon,low,event_position_bin,annotation_timing,False,False,0.0184,0.0187,53,143,45,0.0,0.0,event_position_bin|weapon
uca:event_position_bin:0129,strict,0.0,0.0,0.0,0.0,uca_ucfcrime,Find scenes where a weapon is visible.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},weapon,low,event_position_bin,annotation_timing,False,False,0.0184,0.0187,53,143,45,0.0,0.0,event_position_bin|weapon
uca:event_position_bin:0130,semantic,0.2082936658103318,0.33798414482679834,0.2082936658103318,0.33798414482679834,uca_ucfcrime,Find scenes where someone is running.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},running,low,event_position_bin,annotation_timing,False,False,0.0183,0.0362,108,307,96,0.12969047901646655,0.12969047901646655,event_position_bin|running
uca:event_position_bin:0130,strict,0.06943122193677727,0.33798414482679834,0.06943122193677727,0.33798414482679834,uca_ucfcrime,Find scenes where someone is running.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},running,low,event_position_bin,annotation_timing,False,False,0.0183,0.0362,108,307,96,0.2685529228900211,0.2685529228900211,event_position_bin|running
uca:event_position_bin:0131,semantic,0.22784037450527975,0.18340980524840012,0.22784037450527975,0.18340980524840012,uca_ucfcrime,Find scenes of a vehicle crash.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},crash,low,event_position_bin,annotation_timing,False,False,0.0331,0.0332,33,72,29,-0.04443056925687963,-0.04443056925687963,event_position_bin|crash
uca:event_position_bin:0131,strict,0.09478836436955078,0.18340980524840012,0.09478836436955078,0.18340980524840012,uca_ucfcrime,Find scenes of a vehicle crash.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},crash,low,event_position_bin,annotation_timing,False,False,0.0331,0.0332,33,72,29,0.08862144087884934,0.08862144087884934,event_position_bin|crash
uca:event_position_bin:0132,semantic,0.6969383549984332,0.22009176629808017,0.5868924718493931,0.22009176629808017,uca_ucfcrime,Find scenes involving money or a cash register.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},money,low,event_position_bin,annotation_timing,False,False,0.0107,0.0118,41,117,39,-0.476846588700353,-0.36680070555131294,event_position_bin|money
uca:event_position_bin:0132,strict,0.22009176629808017,0.22009176629808017,0.22009176629808017,0.22009176629808017,uca_ucfcrime,Find scenes involving money or a cash register.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},money,low,event_position_bin,annotation_timing,False,False,0.0107,0.0118,41,117,39,0.0,0.0,event_position_bin|money
uca:event_position_bin:0133,semantic,0.48471198902551854,0.06625422345438903,0.48471198902551854,0.06625422345438903,uca_ucfcrime,Find scenes where someone interacts with a door.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},door,low,event_position_bin,annotation_timing,False,False,0.0046,0.0129,225,703,207,-0.4184577655711295,-0.4184577655711295,event_position_bin|door
uca:event_position_bin:0133,strict,0.0,0.06625422345438903,0.0,0.06625422345438903,uca_ucfcrime,Find scenes where someone interacts with a door.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},door,low,event_position_bin,annotation_timing,False,False,0.0046,0.0129,225,703,207,0.06625422345438903,0.06625422345438903,event_position_bin|door
uca:event_position_bin:0134,semantic,0.14201905717762703,0.2032389337527008,0.14201905717762703,0.2032389337527008,uca_ucfcrime,Find scenes where someone takes or grabs an item.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},take,low,event_position_bin,annotation_timing,False,False,0.0242,0.0545,146,409,142,0.06121987657507377,0.06121987657507377,event_position_bin|take
uca:event_position_bin:0134,strict,0.0,0.2032389337527008,0.0,0.2032389337527008,uca_ucfcrime,Find scenes where someone takes or grabs an item.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'mid'},take,low,event_position_bin,annotation_timing,False,False,0.0242,0.0545,146,409,142,0.2032389337527008,0.2032389337527008,event_position_bin|take
